GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	GROUP	SCAFFOLD	START	END	STRAND	UPSTRM_EX_BORDER	DOSTRM_EX_BORDER	GENEID
BCAS4	HsaEX1005537	chr20:50832709-50833018	310	chr20:50830380,50832709-50833018+50833049+50833098,50841637+50841766	C1	CR	chr20	50832709	50833018	+	50830380	50841766	ENSG00000124243
BCAS4	HsaEX0007848	chr20:50840537-50840930	394	chr20:50830380,50840537-50840930,50841637+50841766	C1	CR	chr20	50840537	50840930	+	50830380	50841766	ENSG00000124243
NAGK	HsaEX1025070	chr2:71072826-71073043	218	chr2:71072745+71072751,71072826-71073043,71073463+71073482	S	CR	chr2	71072826	71073043	+	71072745	71073482	ENSG00000124357
USP9X	HsaEX0070029	chrX:41087617-41087665	49	chrX:41086109,41087617-41087665+41087685,41123471	S	CR	chrX	41087617	41087665	+	41086109	41123471	ENSG00000124486
RREB1	HsaEX0055736	chr6:7152613-7152765	153	chr6:7108060+7108064,7152613-7152765,7176655	C1	CR	chr6	7152613	7152765	+	7108060	7176655	ENSG00000124782
SLC35B3	HsaEX0059404	chr6:8432207-8432274	68	chr6:8434385,8432134+8432207-8432274,8430157	C2	CR	chr6	8432207	8432274	-	8434385	8430157	ENSG00000124786
BBS2	HsaEX0007753	chr16:56501945-56502076	132	chr16:56502317,56501945-56502076+56502079,56501497	S	CR	chr16	56501945	56502076	-	56502317	56501497	ENSG00000125124
TMTC4	HsaEX6040925	chr13:100665969-100666107	139	chr13:100668579,100665969-100666107,100664336	S	CR	chr13	100665969	100666107	-	100668579	100664336	ENSG00000125247
ABCC4	HsaEX0000467	chr13:95269310-95269422	113	chr13:95301241,95269310-95269422,95247753	C1	CR	chr13	95269310	95269422	-	95301241	95247753	ENSG00000125257
FAM193A	HsaEX1013964	chr4:2683012-2683115	104	chr4:2672372,2683012-2683115,2689506	C1	CR	chr4	2683012	2683115	+	2672372	2689506	ENSG00000125386
DDX31	HsaEX0018920	chr9:132614902-132615037	136	chr9:132618330,132614869+132614902-132615037,132612255	C1	CR	chr9	132614902	132615037	-	132618330	132612255	ENSG00000125485
SLC25A23	HsaEX0059037	chr19:6455952-6456092	141	chr19:6456420,6455952-6456092,6454717	S	CR	chr19	6455952	6456092	-	6456420	6454717	ENSG00000125648
THOC2	HsaEX0064851	chrX:123678084-123678221	138	chrX:123686548,123678084-123678221,123671761	S	CR	chrX	123678084	123678221	-	123686548	123671761	ENSG00000125676
MED1	HsaEX0038519	chr17:39445411-39445569	159	chr17:39447798,39445411-39445569,39443625+39443628	S	CR	chr17	39445411	39445569	-	39447798	39443625	ENSG00000125686
ATG4C	HsaEX0006630	chr1:62831360-62831395	36	chr1:62829176,62831360-62831395,62834038	S	CR	chr1	62831360	62831395	+	62829176	62834038	ENSG00000125703
SNRPB	HsaEX1038307	chr20:2464029-2464873	845	chr20:2465708,2464029-2464873,2463899	S	CR	chr20	2464029	2464873	-	2465708	2463899	ENSG00000125835
ITPA	HsaEX0032533	chr20:3221420-3221466	47	chr20:3218632,3221420-3221466,3221755+3221841	S	CR	chr20	3221420	3221466	+	3218632	3221841	ENSG00000125877
PLEKHG3	HsaEX0048342	chr14:64736285-64736374	90	chr14:64732901,64736285-64736374,64736853	S	CR	chr14	64736285	64736374	+	64732901	64736853	ENSG00000126822
UBR4	HsaEX0069007	chr1:19149763-19149795	33	chr1:19150577,19149763-19149795,19148626	S	CR	chr1	19149763	19149795	-	19150577	19148626	ENSG00000127481
KDM4B	HsaEX0033283	chr19:4976461-4976586	126	chr19:4969230,4976461-4976586,5016257	S	CR	chr19	4976461	4976586	+	4969230	5016257	ENSG00000127663
TPST2	HsaEX0066759	chr22:26534921-26534977	57	chr22:26536288,26534921-26534977,26532745	S	CR	chr22	26534921	26534977	-	26536288	26532745	ENSG00000128294
MTX2	HsaEX1024557	chr2:176332335-176332386	52	chr2:176330660,176332335-176332386,176337493	S	CR	chr2	176332335	176332386	+	176330660	176337493	ENSG00000128654
ICE2	HsaEX0041684	chr15:60477186-60477232	47	chr15:60477937,60477186-60477232+60477282,60476167	S	CR	chr15	60477186	60477232	-	60477937	60476167	ENSG00000128915
ARPP19	HsaEX1004741	chr15:52560967-52561224	258	chr15:52564190,52560967-52561224,52557222	C3	CR	chr15	52560967	52561224	-	52564190	52557222	ENSG00000128989
PUS7L	HsaEX0051328	chr12:43731071-43731228	158	chr12:43731705,43731071-43731228,43730702	S	CR	chr12	43731071	43731228	-	43731705	43730702	ENSG00000129317
MTUS1	HsaEX0040743	chr8:17691305-17691364	60	chr8:17713214,17691305-17691364,17684542	S	CR	chr8	17691305	17691364	-	17713214	17684542	ENSG00000129422
SEC14L1	HsaEX1036328	chr17:77146966-77147130	165	chr17:77143659,77146966-77147130,77190803	S	CR	chr17	77146966	77147130	+	77143659	77190803	ENSG00000129657
NDUFA10	HsaEX1025359	chr2:240005748-240005841	94	chr2:240007316,240005748-240005841,240005295	S	CR	chr2	240005748	240005841	-	240007316	240005295	ENSG00000130414
DNMT1	HsaEX1012107	chr19:10179881-10179982	102	chr19:10180187,10179881-10179982,10177367	C3	CR	chr19	10179881	10179982	-	10180187	10177367	ENSG00000130816
ARHGEF9	HsaEX6052044	chrX:63701490-63701642	153	chrX:63706108+63706258,63701490-63701642,63697304	S	CR	chrX	63701490	63701642	-	63706258	63697304	ENSG00000131089
EXOC4	HsaEX1013622	chr7:134009835-134010203	369	chr7:134007797+134007835,134009825+134009835-134010203+134010291,134064291	S	CR	chr7	134009835	134010203	+	134007797	134064291	ENSG00000131558
C1orf159	HsaEX0010161	chr1:1115022-1115075	54	chr1:1116060,1115022-1115075,1092103+1092293	C1	CR	chr1	1115022	1115075	-	1116060	1092103	ENSG00000131591
KHDRBS3	HsaEX1018590	chr8:135529215-135529354	140	chr8:135521355,135529215-135529354,135542654	S	CR	chr8	135529215	135529354	+	135521355	135542654	ENSG00000131773
KHDRBS3	HsaEX1018593	chr8:135608951-135608996	46	chr8:135607037,135608951-135608996,135645059	C1	CR	chr8	135608951	135608996	+	135607037	135645059	ENSG00000131773
CHD1L	HsaEX6033302	chr1:147272382-147272630	249	chr1:147272281+147272348,147272382-147272630,147275354	S	CR	chr1	147272382	147272630	+	147272281	147275354	ENSG00000131778
ENOSF1	HsaEX1013111	chr18:687711-687836	126	chr18:688519+688574,687711-687836,686008	S	CR	chr18	687711	687836	-	688574	686008	ENSG00000132199
EEFSEC	HsaEX1012707	chr3:128282474-128282755	282	chr3:128264781,128282474-128282755,128341233	C1	CR	chr3	128282474	128282755	+	128264781	128341233	ENSG00000132394
TBC1D14	HsaEX1040066	chr4:7024758-7024860	103	chr4:7014557,7024758-7024860,7025004+7025022	S	CR	chr4	7024758	7024860	+	7014557	7025022	ENSG00000132405
PRMT7	HsaEX0050294	chr16:68356141-68356215	75	chr16:68355883,68356030+68356141-68356215,68356701	S	CR	chr16	68356141	68356215	+	68355883	68356701	ENSG00000132600
PRMT7	HsaEX1029537	chr16:68351390-68351814	425	chr16:68348431,68351390-68351814,68352248	C1	CR	chr16	68351390	68351814	+	68348431	68352248	ENSG00000132600
IGHMBP2	HsaEX1017512	chr11:68932927-68933123	197	chr11:68929357,68932927-68933123,68933299	C2	CR	chr11	68932927	68933123	+	68929357	68933299	ENSG00000132740
CDK8	HsaEX1008037	chr13:26356915-26356974	60	chr13:26353880,26356915-26356974,26382814	C1	CR	chr13	26356915	26356974	+	26353880	26382814	ENSG00000132964
CDK8	HsaEX0014342	chr13:26324772-26324821	50	chr13:26254769,26324772-26324821,26337567	S	CR	chr13	26324772	26324821	+	26254769	26337567	ENSG00000132964
AGAP3	HsaEX0003041	chr7:151140719-151140876	158	chr7:151140116,151140719-151140876,151141898	C2	CR	chr7	151140719	151140876	+	151140116	151141898	ENSG00000133612
IPO8	HsaEX0032050	chr12:30694978-30695156	179	chr12:30695564,30694937+30694978-30695156,30690548+30690577	S	CR	chr12	30694978	30695156	-	30695564	30690548	ENSG00000133704
IMPA1	HsaEX0031594	chr8:81678583-81678689	107	chr8:81679126,81678583-81678689,81676265+81676279	S	CR	chr8	81678583	81678689	-	81679126	81676265	ENSG00000133731
MED6	HsaEX1046094	chr14:70588025-70588148	124	chr14:70591266,70588025-70588148,70585783	C1	CR	chr14	70588025	70588148	-	70591266	70585783	ENSG00000133997
ELP3	HsaEX0022269	chr8:28183194-28183264	71	chr8:28162078,28183194-28183264,28189649	S	CR	chr8	28183194	28183264	+	28162078	28189649	ENSG00000134014
CEPT1	HsaEX0014876	chr1:111173114-111173258	145	chr1:111161296,111173114-111173258,111174879	C1	CR	chr1	111173114	111173258	+	111161296	111174879	ENSG00000134255
PPHLN1	HsaEX0049398	chr12:42374638-42374733	96	chr12:42355222,42374638-42374733,42374863+42374956	S	CR	chr12	42374638	42374733	+	42355222	42374956	ENSG00000134283
SLC38A2	HsaEX1037478	chr12:46366107-46366240	134	chr12:46366864,46366107-46366240,46365189	S	CR	chr12	46366107	46366240	-	46366864	46365189	ENSG00000134294
KIDINS220	HsaEX1018788	chr2:8820967-8821102	136	chr2:8826986,8820967-8821102,8818793+8818819	S	CR	chr2	8820967	8821102	-	8826986	8818793	ENSG00000134313
UBAC2	HsaEX1042690	chr13:99310395-99310523	129	chr13:99308809,99310395-99310523,99314097	C3	CR	chr13	99310395	99310523	+	99308809	99314097	ENSG00000134882
TAOK3	HsaEX1039980	chr12:118296942-118297163	222	chr12:118372648,118296942-118297163,118266759	S	CR	chr12	118296942	118297163	-	118372648	118266759	ENSG00000135090
RINT1	HsaEX0053724	chr7:105541802-105541855	54	chr7:105536749,105541802-105541855,105542408+105542492	C1	CR	chr7	105541802	105541855	+	105536749	105542492	ENSG00000135249
SRPK2	HsaEX6009737	chr7:105206401-105206529	129	chr7:105268806,105206401-105206529,105203785	C3	CR	chr7	105206401	105206529	-	105268806	105203785	ENSG00000135250
MDFIC	HsaEX0038354	chr7:114946149-114946213	65	chr7:114942397,114946149-114946213,114979506	S	CR	chr7	114946149	114946213	+	114942397	114979506	ENSG00000135272
MAP7	HsaEX1022869	chr6:136367428-136367556	129	chr6:136372501,136367428-136367556,136366439	S	CR	chr6	136367428	136367556	-	136372501	136366439	ENSG00000135525
AHI1	HsaEX0003249	chr6:135297432-135297492	61	chr6:135300500,135297432-135297492,135290525	C1	CR	chr6	135297432	135297492	-	135300500	135290525	ENSG00000135541
GNS	HsaEX0027934	chr12:64756667-64756762	96	chr12:64759085,64756667-64756762,64752757	S	CR	chr12	64756667	64756762	-	64759085	64752757	ENSG00000135677
KCNK1	HsaEX6037370	chr1:233631255-233631287	33	chr1:233614526,233631255-233631287,233666595	S	CR	chr1	233631255	233631287	+	233614526	233666595	ENSG00000135750
REV1	HsaEX0053114	chr2:99436647-99436791	145	chr2:99438601,99436647-99436791,99435941	S	CR	chr2	99436647	99436791	-	99438601	99435941	ENSG00000135945
GCC2	HsaEX0027187	chr2:108469300-108469332	33	chr2:108469084,108469300-108469332,108469651	S	CR	chr2	108469300	108469332	+	108469084	108469651	ENSG00000135968
WASHC4	HsaEX0033895	chr12:105154588-105154702	115	chr12:105152451,105154588-105154702,105156726	C1	CR	chr12	105154588	105154702	+	105152451	105156726	ENSG00000136051
NEK3	HsaEX0042520	chr13:52150139-52150194	56	chr13:52151146,52150139-52150194,52148469	S	CR	chr13	52150139	52150194	-	52151146	52148469	ENSG00000136098
TBC1D4	HsaEX0063890	chr13:75307575-75307611	37	chr13:75309938+75309942,75307575-75307611,75306471	S	CR	chr13	75307575	75307611	-	75309942	75306471	ENSG00000136111
LMO7	HsaEX0036065	chr13:75638445-75638531	87	chr13:75636726,75638445-75638531,75713182	C2	CR	chr13	75638445	75638531	+	75636726	75713182	ENSG00000136153
LMO7	HsaEX0036069	chr13:75838347-75838388	42	chr13:75838196,75838347-75838388,75840085	C1	CR	chr13	75838347	75838388	+	75838196	75840085	ENSG00000136153
TEX2	HsaEX1040498	chr17:64242261-64242377	117	chr17:64263168,64242261-64242377,64214242	S	CR	chr17	64242261	64242377	-	64263168	64214242	ENSG00000136478
STAM	HsaEX1039209	chr10:17690092-17690234	143	chr10:17688173,17690092-17690234,17693222	C1	CR	chr10	17690092	17690234	+	17688173	17693222	ENSG00000136738
ODF2	HsaEX0044597	chr9:128460158-128460299	142	chr9:128459657,128460158-128460299,128460498+128460513+128460550	C2	CR	chr9	128460158	128460299	+	128459657	128460550	ENSG00000136811
SMC2	HsaEX0060360	chr9:104096011-104096103	93	chr9:104095552,104096011-104096103,104098446	C3	CR	chr9	104096011	104096103	+	104095552	104098446	ENSG00000136824
APTX	HsaEX1004289	chr9:32974273-32974329	57	chr9:32974458,32974273-32974329,32973629+32973652+32973683+32973688	S	CR	chr9	32974273	32974329	-	32974458	32973629	ENSG00000137074
APTX	HsaEX1004294	chr9:32990043-32990075	33	chr9:33024804+33025000+33025023+33025042,32990043-32990075,32989895+32989919	C3	CR	chr9	32990043	32990075	-	33025042	32989895	ENSG00000137074
BPHL	HsaEX1005796	chr6:3139347-3139480	134	chr6:3137422+3137493,3139347-3139480,3140386	C1	CR	chr6	3139347	3139480	+	3137422	3140386	ENSG00000137274
RAB30	HsaEX0051628	chr11:83034727-83034782	56	chr11:83071691,83034727-83034782,82997324	C3	CR	chr11	83034727	83034782	-	83071691	82997324	ENSG00000137502
RNF121	HsaEX1031429	chr11:71930643-71930687	45	chr11:71929124,71930643-71930687,71962152	C3	CR	chr11	71930643	71930687	+	71929124	71962152	ENSG00000137522
CTDSPL2	HsaEX0017819	chr15:44501962-44502048	87	chr15:44499813,44501962-44502048,44514598	C1	CR	chr15	44501962	44502048	+	44499813	44514598	ENSG00000137770
ADAM10	HsaEX0002263	chr15:58748795-58749036	242	chr15:58749480,58748439+58748795-58749036,58717727	S	CR	chr15	58748795	58749036	-	58749480	58717727	ENSG00000137845
ADAM10	HsaEX1002612	chr15:58707307-58707380	74	chr15:58717577,58707307-58707380,58597518+58597641	C3	CR	chr15	58707307	58707380	-	58717577	58597518	ENSG00000137845
PREB	HsaEX1029361	chr2:27133799-27133871	73	chr2:27134096+27134287,27133799-27133871,27133654+27133721	S	CR	chr2	27133799	27133871	-	27134287	27133654	ENSG00000138073
ANXA7	HsaEX1004020	chr10:73408195-73408285	91	chr10:73414012,73408176+73408195-73408285+73408403,73400857	C1	CR	chr10	73408195	73408285	-	73414012	73400857	ENSG00000138279
ANXA7	HsaEX0004757	chr10:73396044-73396109	66	chr10:73396519,73396044-73396109,73388414	S	CR	chr10	73396044	73396109	-	73396519	73388414	ENSG00000138279
ASCC1	HsaEX6088880	chr10:72198449-72198665	217	chr10:72203427,72198449-72198665,72196989	S	CR	chr10	72198449	72198665	-	72203427	72196989	ENSG00000138303
SSFA2	HsaEX0061837	chr2:181893611-181893745	135	chr2:181892660,181893611-181893745,181896030	S	CR	chr2	181893611	181893745	+	181892660	181896030	ENSG00000138434
ABI2	HsaEX6017958	chr2:203374820-203374852	33	chr2:203366996+203367044+203367130,203374820-203374852,203380208	C1	CR	chr2	203374820	203374852	+	203366996	203380208	ENSG00000138443
TMOD3	HsaEX1041374	chr15:51892622-51892671	50	chr15:51889145,51892622-51892671,51893815	S	CR	chr15	51892622	51892671	+	51889145	51893815	ENSG00000138594
SEPT11	HsaEX0057262	chr4:76987809-76987870	62	chr4:76949930,76987809-76987870,76996425	S	CR	chr4	76987809	76987870	+	76949930	76996425	ENSG00000138758
LMBR1L	HsaEX1021898	chr12:49103996-49104099	104	chr12:49104448,49103996-49104099,49103813	S	CR	chr12	49103996	49104099	-	49104448	49103813	ENSG00000139636
RB1	HsaEX1030771	chr13:48340580-48340668	89	chr13:48307406,48340580-48340668,48342599	S	CR	chr13	48340580	48340668	+	48307406	48342599	ENSG00000139687
GRTP1	HsaEX0028783	chr13:113351793-113351958	166	chr13:113355323,113351793-113351958,113350973	S	CR	chr13	113351793	113351958	-	113355323	113350973	ENSG00000139835
WDR20	HsaEX1043868	chr14:102195874-102195904	31	chr14:102195120+102195134,102195874-102195904,102208603	C2	CR	chr14	102195874	102195904	+	102195120	102208603	ENSG00000140153
NIPA2	HsaEX0042958	chr15:22840106-22840197	92	chr15:22838921+22838947,22840106-22840197,22851639+22851709	C3	CR	chr15	22840106	22840197	+	22838921	22851709	ENSG00000140157
BNIP2	HsaEX0008285	chr15:59665350-59665442	93	chr15:59668892,59665350-59665442,59664120	C2	CR	chr15	59665350	59665442	-	59668892	59664120	ENSG00000140299
ETFA	HsaEX1013504	chr15:76284805-76284927	123	chr15:76285637,76284805-76284927,76283825	S	CR	chr15	76284805	76284927	-	76285637	76283825	ENSG00000140374
UQCRC2	HsaEX1043079	chr16:21978980-21979251	272	chr16:21976243,21978841+21978883+21978980-21979251,21980547	S	CR	chr16	21978980	21979251	+	21976243	21980547	ENSG00000140740
NCOR1	HsaEX1046144	chr17:16195645-16195752	108	chr17:16198601,16195645-16195752,16194639	S	CR	chr17	16195645	16195752	-	16198601	16194639	ENSG00000141027
RANBP10	HsaEX0052126	chr16:67734241-67734575	335	chr16:67734858,67734241-67734575,67731584	C1	CR	chr16	67734241	67734575	-	67734858	67731584	ENSG00000141084
PCTP	HsaEX1027361	chr17:55773439-55773504	66	chr17:55771185+55771201,55773439-55773504,55773656+55773724+55773742	S	CR	chr17	55773439	55773504	+	55771185	55773742	ENSG00000141179
VPS53	HsaEX1043614	chr17:696825-697004	180	chr17:697418,696825-697004+697294+697329,661895	C2	CR	chr17	696825	697004	-	697418	661895	ENSG00000141252
NPEPPS	HsaEX0043508	chr17:47577081-47577160	80	chr17:47569494,47577045+47577081-47577160,47579390	S	CR	chr17	47577081	47577160	+	47569494	47579390	ENSG00000141279
SS18	HsaEX0061805	chr18:26084052-26084175	124	chr18:26087501,26084052-26084175,26078160	S	CR	chr18	26084052	26084175	-	26087501	26078160	ENSG00000141380
TAF4B	HsaEX0063497	chr18:26388111-26388169	59	chr18:26357794,26388111-26388169,26389845	S	CR	chr18	26388111	26388169	+	26357794	26389845	ENSG00000141384
FOXK2	HsaEX1014810	chr17:82600092-82600244	153	chr17:82596191,82600092-82600244,82601303	C3	CR	chr17	82600092	82600244	+	82596191	82601303	ENSG00000141568
DYM	HsaEX0021251	chr18:49209551-49209715	165	chr18:49257010,49209551-49209715,49163787	S	CR	chr18	49209551	49209715	-	49257010	49163787	ENSG00000141627
DPP9	HsaEX1012295	chr19:4716053-4716152	100	chr19:4719851+4719923,4716053-4716152,4714337	S	CR	chr19	4716053	4716152	-	4719923	4714337	ENSG00000142002
PEX14	HsaEX1027720	chr1:10588483-10588725	243	chr1:10536297,10588483-10588725,10599238	C1	CR	chr1	10588483	10588725	+	10536297	10599238	ENSG00000142655
PEX14	HsaEX1027723	chr1:10529246-10529447	202	chr1:10495292+10495321+10495721,10529246-10529447,10536213+10536231	S	CR	chr1	10529246	10529447	+	10495292	10536231	ENSG00000142655
BCL10	HsaEX1005560	chr1:85275163-85275404	242	chr1:85276296,85274834+85274944+85275163-85275404,85270906	S	CR	chr1	85275163	85275404	-	85276296	85270906	ENSG00000142867
MTF2	HsaEX0040461	chr1:93120795-93120894	100	chr1:93120672,93120795-93120894,93127202+93127232	C1	CR	chr1	93120795	93120894	+	93120672	93127232	ENSG00000143033
HDGF	HsaEX0029467	chr1:156744501-156744570	70	chr1:156745008,156744501-156744570+156744599,156744348+156744369	S	CR	chr1	156744501	156744570	-	156745008	156744348	ENSG00000143321
SMYD2	HsaEX1038081	chr1:214332605-214332674	70	chr1:214332192,214332605-214332674,214334200	C1	CR	chr1	214332605	214332674	+	214332192	214334200	ENSG00000143499
C1orf43	HsaEX6033714	chr1:154213182-154213303	122	chr1:154213893,154213182-154213303,154212624	C1	CR	chr1	154213182	154213303	-	154213893	154212624	ENSG00000143612
GALM	HsaEX1015158	chr2:38675384-38675478	95	chr2:38666351,38675384-38675478,38675912	S	CR	chr2	38675384	38675478	+	38666351	38675912	ENSG00000143891
EML4	HsaEX1013059	chr2:42283560-42284524	965	chr2:42282972+42283437,42283560-42284524,42284634	S	CR	chr2	42283560	42284524	+	42282972	42284634	ENSG00000143924
ZC3H8	HsaEX1044480	chr2:112244522-112244597	76	chr2:112250191,112244522-112244597,112238523+112238528	C1	CR	chr2	112244522	112244597	-	112250191	112238523	ENSG00000144161
GULP1	HsaEX1016415	chr2:188451944-188452048	105	chr2:188383889,188451944-188452048,188477659	C1	CR	chr2	188451944	188452048	+	188383889	188477659	ENSG00000144366
DIS3L2	HsaEX1011652	chr2:232071919-232071984	66	chr2:232030080,232071919-232071984,232087487+232087491	S	CR	chr2	232071919	232071984	+	232030080	232087491	ENSG00000144535
DIS3L2	HsaEX0019797	chr2:232111197-232111251	55	chr2:232087721,232111197-232111251+232111255,232130619	S	CR	chr2	232111197	232111251	+	232087721	232130619	ENSG00000144535
RAB5A	HsaEX1030409	chr3:19974185-19974297	113	chr3:19951061,19974185-19974297,19975587+19975601+19975643	S	CR	chr3	19974185	19974297	+	19951061	19975643	ENSG00000144566
OSBPL10	HsaEX1026668	chr3:31915218-31915328	111	chr3:31980730+31980899,31915218-31915328,31879830	C1	CR	chr3	31915218	31915328	-	31980899	31879830	ENSG00000144645
EIF2B5	HsaEX0021942	chr3:184138847-184138939	93	chr3:184138246,184138847-184138939,184140080	S	CR	chr3	184138847	184138939	+	184138246	184140080	ENSG00000145191
CAMK2D	HsaEX0012225	chr4:113677508-113677608	101	chr4:113679403,113677508-113677608,113661772	C3	CR	chr4	113677508	113677608	-	113679403	113661772	ENSG00000145349
CAMK2D	HsaEX0012221	chr4:113502936-113502977	42	chr4:113509638,113502936-113502977,113500508+113500511	C1	CR	chr4	113502936	113502977	-	113509638	113500508	ENSG00000145349
SETD7	HsaEX0057511	chr4:139535743-139535820	78	chr4:139546920+139546924,139535743-139535820,139533366	S	CR	chr4	139535743	139535820	-	139546924	139533366	ENSG00000145391
MARCH6	HsaEX1022965	chr5:10413275-10413450	176	chr5:10411537,10413256+10413275-10413450,10414433	S	CR	chr5	10413275	10413450	+	10411537	10414433	ENSG00000145495
SKP2	HsaEX1037065	chr5:36164535-36164695	161	chr5:36163741+36163756,36164535-36164695,36166519	S	CR	chr5	36164535	36164695	+	36163741	36166519	ENSG00000145604
RMND5B	HsaEX0053787	chr5:178133452-178133569	118	chr5:178131376,178133452-178133569,178138108	C1	CR	chr5	178133452	178133569	+	178131376	178138108	ENSG00000145916
TBC1D7	HsaEX1040151	chr6:13323646-13323778	133	chr6:13325094,13323646-13323778+13323789,13321095	C2	CR	chr6	13323646	13323778	-	13325094	13321095	ENSG00000145979
CDKAL1	HsaEX1008047	chr6:20784998-20785075	78	chr6:20781265,20784998-20785075,20846075	C1	CR	chr6	20784998	20785075	+	20781265	20846075	ENSG00000145996
AIG1	HsaEX1003207	chr6:143128480-143128614	135	chr6:143061066,143128480-143128614,143136835	C1	CR	chr6	143128480	143128614	+	143061066	143136835	ENSG00000146416
MCPH1	HsaEX1023166	chr8:6443063-6443122	60	chr8:6442156,6443063-6443122,6444393+6444450	S	CR	chr8	6443063	6443122	+	6442156	6444450	ENSG00000147316
UHRF2	HsaEX0069235	chr9:6492310-6492401	92	chr9:6486925,6492303+6492310-6492401,6493826	S	CR	chr9	6492310	6492401	+	6486925	6493826	ENSG00000147854
ALAD	HsaEX1003385	chr9:113397046-113397274	229	chr9:113400934+113401212+113401216,113397046-113397274+113397281,113393630+113393634+113393770	S	CR	chr9	113397046	113397274	-	113401216	113393630	ENSG00000148218
SURF4	HsaEX1039632	chr9:133372586-133372653	68	chr9:133375922,133372586-133372653,133367445+133367543	S	CR	chr9	133372586	133372653	-	133375922	133367445	ENSG00000148248
SEC16A	HsaEX1036339	chr9:136450818-136451081	264	chr9:136451256,136450818-136451081,136448161	S	CR	chr9	136450818	136451081	-	136451256	136448161	ENSG00000148396
MINDY3	HsaEX0024272	chr10:15857904-15857967	64	chr10:15860206,15857904-15857967,15847943	C1	CR	chr10	15857904	15857967	-	15860206	15847943	ENSG00000148481
RSU1	HsaEX1035781	chr10:16764849-16764980	132	chr10:16782034,16764849-16764980,16764510	S	CR	chr10	16764849	16764980	-	16782034	16764510	ENSG00000148484
PDCD11	HsaEX1027385	chr10:103431263-103432009	747	chr10:103427391,103431263-103432009,103432129	S	CR	chr10	103431263	103432009	+	103427391	103432129	ENSG00000148843
CELF1	HsaEX1008164	chr11:47470031-47470551	521	chr11:47472191,47470031-47470551+47470555+47470889,47467008+47467090	C3	CR	chr11	47470031	47470551	-	47472191	47467008	ENSG00000149187
CELF1	HsaEX1008168	chr11:47502967-47503056	90	chr11:47506858,47502967-47503056,47489024	C3	CR	chr11	47502967	47503056	-	47506858	47489024	ENSG00000149187
MPP7	HsaEX1024120	chr10:28109731-28109772	42	chr10:28119651,28109731-28109772,28089841	S	CR	chr10	28109731	28109772	-	28119651	28089841	ENSG00000150054
DCUN1D2	HsaEX1011162	chr13:113472063-113472172	110	chr13:113474124,113472063-113472172,113461136	C2	CR	chr13	113472063	113472172	-	113474124	113461136	ENSG00000150401
TMCO3	HsaEX1040984	chr13:113536521-113536630	110	chr13:113534240,113536521-113536630,113539357	C1	CR	chr13	113536521	113536630	+	113534240	113539357	ENSG00000150403
PDCD4	HsaEX0046137	chr10:110876670-110876753	84	chr10:110876070,110876670-110876753,110881233+110881275	C1	CR	chr10	110876670	110876753	+	110876070	110881275	ENSG00000150593
PIP4K2A	HsaEX1028166	chr10:22589322-22589398	77	chr10:22591629+22591695,22589322-22589398,22573457	C1	CR	chr10	22589322	22589398	-	22591695	22573457	ENSG00000150867
ABCB9	HsaEX1001352	chr12:122944634-122944980	347	chr12:122946025,122944634-122944980,122944519	C1	CR	chr12	122944634	122944980	-	122946025	122944519	ENSG00000150967
NGLY1	HsaEX1025649	chr3:25731171-25731240	70	chr3:25731938+25732319,25731171-25731240,25729318	C1	CR	chr3	25731171	25731240	-	25732319	25729318	ENSG00000151092
DIP2C	HsaEX1011625	chr10:583589-583712	124	chr10:689494,583589-583712,486530	C1	CR	chr10	583589	583712	-	689494	486530	ENSG00000151240
SRFBP1	HsaEX1038915	chr5:121970939-121971155	217	chr5:121962068,121970939-121971155,121974196	S	CR	chr5	121970939	121971155	+	121962068	121974196	ENSG00000151304
MIPOL1	HsaEX0039335	chr14:37476922-37477062	141	chr14:37422949,37476922-37477062,37499908	C1	CR	chr14	37476922	37477062	+	37422949	37499908	ENSG00000151338
NUBPL	HsaEX0044127	chr14:31667821-31667979	159	chr14:31599379,31667821-31667979,31787780+31787784	C3	CR	chr14	31667821	31667979	+	31599379	31787784	ENSG00000151413
UPF2	HsaEX0069443	chr10:12006950-12007097	148	chr10:12014024,12006834+12006950-12007097,12004727	S	CR	chr10	12006950	12007097	-	12014024	12004727	ENSG00000151461
TIAL1	HsaEX1040761	chr10:119588326-119588704	379	chr10:119596434+119596614,119588326-119588704,119588248	C3	CR	chr10	119588326	119588704	-	119596614	119588248	ENSG00000151923
NADK2	HsaEX1025052	chr5:36207366-36207417	52	chr5:36211844,36207366-36207417,36207265	C1	CR	chr5	36207366	36207417	-	36211844	36207265	ENSG00000152620
SAR1B	HsaEX1036012	chr5:134613076-134613306	231	chr5:134620933+134620992,134613014+134613076-134613306,134612756	S	CR	chr5	134613076	134613306	-	134620992	134612756	ENSG00000152700
FARP1	HsaEX0024886	chr13:98403872-98404122	251	chr13:98395368+98395421+98395476,98403872-98404122+98404331,98409338	S	CR	chr13	98403872	98404122	+	98395368	98409338	ENSG00000152767
PTPRK	HsaEX0051163	chr6:128006026-128006055	30	chr6:128009130,128006026-128006055,128005244	S	CR	chr6	128006026	128006055	-	128009130	128005244	ENSG00000152894
