GROUP	GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	SCAFFOLD	START	END	STRAND	UPSTRM_EX_BORDER	DOSTRM_EX_BORDER	GENEID
AS_NC	SNHG7	HsaINT0155952	chr9:136726417-136727045	629	chr9:136727046-136727086=136726311-136726416:-	IR	chr9	136726417	136727045	-	136727086	136726311	ENSG00000233016
AS_NC	MAN1B1	HsaINT0098694	chr9:137107663-137108387	725	chr9:137107531-137107662=137108388-137109181:+	IR	chr9	137107663	137108387	+	137107531	137109181	ENSG00000177239
AS_NC	WHRN	HsaINT0047093	chr9:114425025-114426210	1186	chr9:114426211-114426413=114424988-114425024:-	IR	chr9	114425025	114426210	-	114426413	114424988	ENSG00000095397
AS_NC	TESK1	HsaINT0165837	chr9:35607410-35607581	172	chr9:35607327-35607409=35607582-35607672:+	IR	chr9	35607410	35607581	+	35607327	35607672	ENSG00000107140
AS_NC	GBA2	HsaINT0068006	chr9:35740363-35740525	163	chr9:35740526-35740628=35740209-35740362:-	IR	chr9	35740363	35740525	-	35740628	35740209	ENSG00000070610
AS_NC	GBA2	HsaINT0067997	chr9:35738633-35738751	119	chr9:35738752-35738903=35738526-35738632:-	IR	chr9	35738633	35738751	-	35738903	35738526	ENSG00000070610
AS_NC	PTRH1	HsaINT0135220	chr9:127714283-127714378	96	chr9:127714379-127714424=127713510-127714282:-	IR	chr9	127714283	127714378	-	127714424	127713510	ENSG00000187024
AS_NC	PPP1R26	HsaINT0086127	chr9:135484083-135484448	366	chr9:135483950-135484082=135484449-135488893:+	IR	chr9	135484083	135484448	+	135483950	135488893	ENSG00000196422
AS_NC	FANCG	HsaINT0061858	chr9:35077400-35078140	741	chr9:35078141-35078343=35077264-35077399:-	IR	chr9	35077400	35078140	-	35078343	35077264	ENSG00000221829
AS_NC	FANCG	HsaINT0061862	chr9:35076029-35076431	403	chr9:35076432-35076583=35075962-35076028:-	IR	chr9	35076029	35076431	-	35076583	35075962	ENSG00000221829
AS_NC	FANCG	HsaINT0061863	chr9:35075755-35075961	207	chr9:35075962-35076028=35075465-35075754:-	IR	chr9	35075755	35075961	-	35076028	35075465	ENSG00000221829
AS_NC	USP20	HsaINT0178689	chr9:129880290-129880466	177	chr9:129880113-129880289=129880467-129881838:+	IR	chr9	129880290	129880466	+	129880113	129881838	ENSG00000136878
AS_NC	RP11-392E22.10	HsaINT1048214	chr9:38542590-38542947	358	chr9:38542948-38543215=38542389-38542589:-	IR	chr9	38542590	38542947	-	38543215	38542389	NA
AS_NC	ANAPC2	HsaINT0007886	chr9:137186357-137187480	1124	chr9:137187481-137188103=137186224-137186356:-	IR	chr9	137186357	137187480	-	137188103	137186224	ENSG00000176248
AS_NC	ANAPC2	HsaINT0007885	chr9:137175155-137175236	82	chr9:137175237-137175472=137174784-137175154:-	IR	chr9	137175155	137175236	-	137175472	137174784	ENSG00000176248
AS_NC	SLC2A8	HsaINT0152368	chr9:127402754-127403659	906	chr9:127402364-127402753=127403660-127403747:+	IR	chr9	127402754	127403659	+	127402364	127403747	ENSG00000136856
AS_NC	IRAK1	HsaINT0081942	chrX:154019599-154019676	78	chrX:154019677-154019876=154019431-154019598:-	IR	chrX	154019599	154019676	-	154019876	154019431	ENSG00000184216
AS_NC	RRAGB	HsaINT0143269	chrX:55753515-55755840	2326	chrX:55753392-55753514=55755841-55755932:+	IR	chrX	55753515	55755840	+	55753392	55755932	ENSG00000083750
AS_NC	TBC1D25	HsaINT0164157	chrX:48541443-48544868	3426	chrX:48541333-48541442=48544869-48545023:+	IR	chrX	48541443	48544868	+	48541333	48545023	ENSG00000068354
AS_NC	TAZ	HsaINT1043721	chrX:154419747-154420031	285	chrX:154419705-154419746=154420032-154420094:+	IR	chrX	154419747	154420031	+	154419705	154420094	ENSG00000102125
AS_NC	FTSJ1	HsaINT0066480	chrX:48481204-48481288	85	chrX:48481151-48481203=48481289-48481342:+	IR	chrX	48481204	48481288	+	48481151	48481342	ENSG00000068438
AS_NC	PLXNA3	HsaINT0127964	chrX:154466081-154466149	69	chrX:154465935-154466080=154466150-154466270:+	IR	chrX	154466081	154466149	+	154465935	154466270	ENSG00000130827
AS_NC	PLXNA3	HsaINT0127965	chrX:154466271-154466375	105	chrX:154466150-154466270=154466376-154466512:+	IR	chrX	154466271	154466375	+	154466150	154466512	ENSG00000130827
AS_NC	PPP2R3B	HsaINT1027828	chrX:338711-338777	67	chrX:338778-338896=338604-338710:-	IR	chrX	338711	338777	-	338896	338604	ENSG00000167393
AS_NC	ASMTL-AS1	HsaINT1004654	chrX:1412889-1413761	873	chrX:1412743-1412888=1413762-1413915:+	IR	chrX	1412889	1413761	+	1412743	1413915	ENSG00000236017
AS_NC	WDR45	HsaINT1046560	chrX:49076751-49077642	892	chrX:49077643-49077747=49076645-49076750:-	IR	chrX	49076751	49077642	-	49077747	49076645	ENSG00000196998
AS_NC	WDR45	HsaINT0182167	chrX:49075282-49075363	82	chrX:49075364-49075465=49075136-49075281:-	IR	chrX	49075282	49075363	-	49075465	49075136	ENSG00000196998
AS_NC	SPIN3	HsaINT0157925	chrX:56994950-56995215	266	chrX:56995216-56995555=56994723-56994949:-	IR	chrX	56994950	56995215	-	56995555	56994723	ENSG00000204271
AS_NC	PORCN	HsaINT0129693	chrX:48511936-48512325	390	chrX:48511892-48511935=48512326-48512507:+	IR	chrX	48511936	48512325	+	48511892	48512507	ENSG00000102312
AS_NC	PORCN	HsaINT0129695	chrX:48512720-48514126	1407	chrX:48512589-48512719=48514127-48514141:+	IR	chrX	48512720	48514126	+	48512589	48514141	ENSG00000102312
AS_NC	PORCN	HsaINT0129697	chrX:48514142-48514239	98	chrX:48514127-48514141=48514240-48514365:+	IR	chrX	48514142	48514239	+	48514127	48514365	ENSG00000102312
AS_NC	PORCN	HsaINT0129690	chrX:48516147-48517182	1036	chrX:48516061-48516146=48517183-48517293:+	IR	chrX	48516147	48517182	+	48516061	48517293	ENSG00000102312
AS_NC	TSPYL2	HsaINT0173915	chrX:53084623-53084754	132	chrX:53084545-53084622=53084755-53084866:+	IR	chrX	53084623	53084754	+	53084545	53084866	ENSG00000184205
AS_NC	RBM41	HsaINT0138546	chrX:107069403-107088435	19033	chrX:107088436-107088839=107069255-107069402:-	IR	chrX	107069403	107088435	-	107088839	107069255	ENSG00000089682
AS_NC	RBM41	HsaINT1028984	chrX:107065759-107067555	1797	chrX:107067556-107067693=107064420-107065758:-	IR	chrX	107065759	107067555	-	107067693	107064420	ENSG00000089682
AS_NC	ARAF	HsaINT0010916	chrX:47565140-47565251	112	chrX:47564985-47565139=47565252-47565350:+	IR	chrX	47565140	47565251	+	47564985	47565350	ENSG00000078061
AS_NC	ARAF	HsaINT0010909	chrX:47569034-47569538	505	chrX:47568987-47569033=47569539-47569657:+	IR	chrX	47569034	47569538	+	47568987	47569657	ENSG00000078061
AS_NC	FAM156B	HsaINT1013046	chrX:52898727-52899467	741	chrX:52897400-52898726=52899468-52899541:+	IR	chrX	52898727	52899467	+	52897400	52899541	ENSG00000179304
AS_NC	BRCC3	HsaINT0018468	chrX:155077290-155078615	1326	chrX:155077170-155077289=155078616-155078703:+	IR	chrX	155077290	155078615	+	155077170	155078703	ENSG00000185515
CR	RP11-54O7.3	HsaINT1036215	chr1:918111-918824	714	chr1:918825-918915=918022-918110:-	IR	chr1	918111	918824	-	918915	918022	ENSG00000223764
CR	RP11-54O7.3	HsaINT1036216	chr1:917721-918021	301	chr1:918022-918110=916870-917720:-	IR	chr1	917721	918021	-	918110	916870	ENSG00000223764
CR	RP5-1068B5.5	HsaINT1039908	chr1:229440567-229440825	259	chr1:229440826-229441020=229440284-229440566:-	IR	chr1	229440567	229440825	-	229441020	229440284	ENSG00000226920
CR	CEP85	HsaINT1007291	chr1:26278263-26278687	425	chr1:26277136-26278262=26278688-26278806:+	IR	chr1	26278263	26278687	+	26277136	26278806	ENSG00000130695
CR	RP11-263K19.6	HsaINT1032371	chr1:155211539-155213639	2101	chr1:155213640-155213819=155211151-155211538:-	IR	chr1	155211539	155213639	-	155213819	155211151	ENSG00000236263
CR	ADIRF-AS1	HsaINT1002995	chr10:86969375-86969458	84	chr10:86969459-86971311=86967769-86969374:-	IR	chr10	86969375	86969458	-	86971311	86967769	ENSG00000272734
CR	RP11-96C23.15	HsaINT1038998	chr10:86970608-86970732	125	chr10:86970733-86970826=86970237-86970607:-	IR	chr10	86970608	86970732	-	86970826	86970237	ENSG00000273413
CR	CH17-360D5.3	HsaINT1007558	chr10:47970498-47973125	2628	chr10:47973126-47973496=47970043-47970497:-	IR	chr10	47970498	47973125	-	47973496	47970043	ENSG00000273760
CR	LINC01001	HsaINT1019253	chr11:127649-129571	1923	chr11:129572-131373=127514-127648:-	IR	chr11	127649	129571	-	131373	127514	ENSG00000230724
CR	PGGHG	HsaINT0014139	chr11:290601-290657	57	chr11:290390-290600=290658-291113:+	IR	chr11	290601	290657	+	290390	291113	ENSG00000142102
CR	TMEM120B	HsaINT1044423	chr12:121776445-121778076	1632	chr12:121775609-121776444=121778077-121778956:+	IR	chr12	121776445	121778076	+	121775609	121778956	ENSG00000188735
CR	SETD1B	HsaINT1041368	chr12:121817519-121817596	78	chr12:121817370-121817518=121817597-121817653:+	IR	chr12	121817519	121817596	+	121817370	121817653	ENSG00000139718
CR	LINC00641	HsaINT1018890	chr14:21201934-21206610	4677	chr14:21206611-21206900=21200461-21201933:-	IR	chr14	21201934	21206610	-	21206900	21200461	ENSG00000258441
CR	LTB4R	HsaINT1022235	chr14:24311805-24315636	3832	chr14:24311499-24311804=24315637-24316946:+	IR	chr14	24311805	24315636	+	24311499	24316946	ENSG00000213903
CR	RPS6KL1	HsaINT1040599	chr14:74906153-74906444	292	chr14:74906445-74906621=74905643-74906152:-	IR	chr14	74906153	74906444	-	74906621	74905643	ENSG00000198208
CR	RP11-247L20.4	HsaINT1032145	chr14:50326774-50327711	938	chr14:50327712-50327909=50326526-50326773:-	IR	chr14	50326774	50327711	-	50327909	50326526	ENSG00000259071
CR	CENPBD1	HsaINT1007206	chr16:89970364-89971928	1565	chr16:89971929-89972185=89970048-89970363:-	IR	chr16	89970364	89971928	-	89972185	89970048	ENSG00000177946
CR	RP11-46D6.1	HsaINT1035200	chr16:46623881-46624356	476	chr16:46624357-46624443=46622861-46623880:-	IR	chr16	46623881	46624356	-	46624443	46622861	ENSG00000261512
CR	ELP5	HsaINT1012494	chr17:7252338-7252425	88	chr17:7252232-7252337=7252426-7252596:+	IR	chr17	7252338	7252425	+	7252232	7252596	ENSG00000170291
CR	P2RY11	HsaINT0119299	chr19:10111741-10113632	1892	chr19:10111538-10111740=10113633-10115372:+	IR	chr19	10111741	10113632	+	10111538	10115372	NA
CR	CACTIN	HsaINT1006215	chr19:3611361-3611899	539	chr19:3611900-3612413=3611229-3611360:-	IR	chr19	3611361	3611899	-	3612413	3611229	ENSG00000105298
CR	CACTIN	HsaINT0021719	chr19:3610972-3611228	257	chr19:3611229-3611360=3610647-3610971:-	IR	chr19	3610972	3611228	-	3611360	3610647	ENSG00000105298
CR	AMH	HsaINT1003552	chr19:2249745-2250336	592	chr19:2249311-2249744=2250337-2250479:+	IR	chr19	2249745	2250336	+	2249311	2250479	ENSG00000104899
CR	SOS1	HsaINT1042660	chr2:39120461-39121002	542	chr2:39121003-39121051=39120336-39120460:-	IR	chr2	39120461	39121002	-	39121051	39120336	ENSG00000115904
CR	RABL2A	HsaINT1028731	chr2:113642146-113643189	1044	chr2:113642031-113642145=113643190-113643391:+	IR	chr2	113642146	113643189	+	113642031	113643391	ENSG00000144134
CR	LDAH	HsaINT1018115	chr2:20685658-20686906	1249	chr2:20686907-20687094=20685547-20685657:-	IR	chr2	20685658	20686906	-	20687094	20685547	ENSG00000118961
CR	PABPC1L	HsaINT1026017	chr20:44932433-44933071	639	chr20:44932342-44932432=44933072-44933185:+	IR	chr20	44932433	44933071	+	44932342	44933185	ENSG00000101104
CR	RRBP1	HsaINT1040629	chr20:17658690-17659979	1290	chr20:17659980-17660528=17658605-17658689:-	IR	chr20	17658690	17659979	-	17660528	17658605	ENSG00000125844
CR	DIDO1	HsaINT1011067	chr20:62905602-62905886	285	chr20:62905887-62906100=62905006-62905601:-	IR	chr20	62905602	62905886	-	62906100	62905006	ENSG00000101191
CR	UCN2	HsaINT0177181	chr3:48563137-48563702	566	chr3:48563703-48563773=48561727-48563136:-	IR	chr3	48563137	48563702	-	48563773	48561727	ENSG00000145040
CR	HLTF	HsaINT0076516	chr3:149031361-149032200	840	chr3:149032201-149032372=149030995-149031360:-	IR	chr3	149031361	149032200	-	149032372	149030995	ENSG00000071794
CR	GMPPB	HsaINT1014568	chr3:49723732-49723839	108	chr3:49723840-49723951=49723598-49723731:-	IR	chr3	49723732	49723839	-	49723951	49723598	ENSG00000173540
CR	ZNF300	HsaINT1047371	chr5:150896970-150898057	1088	chr5:150898058-150898184=150894399-150896969:-	IR	chr5	150896970	150898057	-	150898184	150894399	ENSG00000145908
CR	CNOT6	HsaINT1007970	chr5:180494498-180494574	77	chr5:180494433-180494497=180494575-180494763:+	IR	chr5	180494498	180494574	+	180494433	180494763	ENSG00000113300
CR	CAST	HsaINT1006416	chr5:96772888-96773267	380	chr5:96772640-96772887=96773268-96773412:+	IR	chr5	96772888	96773267	+	96772640	96773412	ENSG00000153113
CR	CD164	HsaINT1006800	chr6:109368326-109368921	596	chr6:109368922-109369017=109366514-109368325:-	IR	chr6	109368326	109368921	-	109369017	109366514	ENSG00000135535
CR	FBXL18	HsaINT1013406	chr7:5501001-5501182	182	chr7:5501183-5502031=5500821-5501000:-	IR	chr7	5501001	5501182	-	5502031	5500821	ENSG00000155034
CR	RBM12B	HsaINT1028955	chr8:93734189-93734548	360	chr8:93734549-93736438=93730264-93734188:-	IR	chr8	93734189	93734548	-	93736438	93730264	ENSG00000183808
CR	CTD-2517M22.17	HsaINT1009903	chr8:144512838-144513605	768	chr8:144512567-144512837=144513606-144513672:+	IR	chr8	144512838	144513605	+	144512567	144513672	ENSG00000265393
CR	CYHR1	HsaINT1010443	chr8:144453461-144464459	10999	chr8:144464460-144464612=144453222-144453460:-	IR	chr8	144453461	144464459	-	144464612	144453222	ENSG00000187954
CR	R3HCC1	HsaINT1028647	chr8:23290220-23290334	115	chr8:23289866-23290219=23290335-23290469:+	IR	chr8	23290220	23290334	+	23289866	23290469	ENSG00000104679
CR	RNF208	HsaINT1029459	chr9:137221309-137221508	200	chr9:137221509-137221581=137220247-137221308:-	IR	chr9	137221309	137221508	-	137221581	137220247	ENSG00000212864
CR	RP11-613M10.6	HsaINT1036803	chr9:37509381-37510241	861	chr9:37509150-37509380=37510242-37510299:+	IR	chr9	37509381	37510241	+	37509150	37510299	ENSG00000234160
CR	MED22	HsaINT0101575	chr9:133341695-133344124	2430	chr9:133344125-133344333=133338323-133341694:-	IR	chr9	133341695	133344124	-	133344333	133338323	ENSG00000148297
CR	RP11-498P14.3	HsaINT1035579	chr9:97195591-97196528	938	chr9:97196529-97196594=97195351-97195590:-	IR	chr9	97195591	97196528	-	97196594	97195351	ENSG00000242375
CR	FAM201A	HsaINT1013130	chr9:38621366-38621831	466	chr9:38621088-38621365=38621832-38624990:+	IR	chr9	38621366	38621831	+	38621088	38624990	ENSG00000204860
CR	FAM127A	HsaINT1012995	chrX:135032576-135033124	549	chrX:135032382-135032575=135033125-135033546:+	IR	chrX	135032576	135033124	+	135032382	135033546	ENSG00000134590
CR	MIR503HG	HsaINT0102622	chrX:134544798-134545951	1154	chrX:134545952-134546152=134544426-134544797:-	IR	chrX	134544798	134545951	-	134546152	134544426	ENSG00000223749
CR	MTMR1	HsaINT0106156	chrX:150762738-150764511	1774	chrX:150762565-150762737=150764512-150765102:+	IR	chrX	150762738	150764511	+	150762565	150765102	ENSG00000063601
CR	AMER1	HsaINT1003549	chrX:64186175-64190929	4755	chrX:64190930-64193384=64185117-64186174:-	IR	chrX	64186175	64190929	-	64193384	64185117	ENSG00000184675
CS	KCNK1	HsaINT0084481	chr1:233614527-233666594	52068	chr1:233614004-233614526=233666595-233666990:+	IR	chr1	233614527	233666594	+	233614004	233666990	ENSG00000135750
CS	HEATR1	HsaINT0074864	chr1:236556259-236557194	936	chr1:236557195-236557345=236556100-236556258:-	IR	chr1	236556259	236557194	-	236557345	236556100	ENSG00000119285
CS	EXOSC10	HsaINT0058822	chr1:11091180-11091492	313	chr1:11091493-11091597=11091014-11091179:-	IR	chr1	11091180	11091492	-	11091597	11091014	ENSG00000171824
CS	AIDA	HsaINT1003242	chr1:222687659-222693788	6130	chr1:222693789-222693843=222687595-222687658:-	IR	chr1	222687659	222693788	-	222693843	222687595	ENSG00000186063
CS	SCAMP3	HsaINT0145334	chr1:155261735-155262085	351	chr1:155262086-155262259=155261657-155261734:-	IR	chr1	155261735	155262085	-	155262259	155261657	ENSG00000116521
CS	SCAMP3	HsaINT0145337	chr1:155257658-155258825	1168	chr1:155258826-155258954=155257498-155257657:-	IR	chr1	155257658	155258825	-	155258954	155257498	ENSG00000116521
CS	ETV3	HsaINT1012801	chr1:157134228-157135470	1243	chr1:157135471-157135708=157133145-157134227:-	IR	chr1	157134228	157135470	-	157135708	157133145	ENSG00000117036
CS	GABPB2	HsaINT0067051	chr1:151107223-151117391	10169	chr1:151107037-151107222=151117392-151117516:+	IR	chr1	151107223	151117391	+	151107037	151117516	ENSG00000143458
CS	TMEM56	HsaINT0169228	chr1:95173890-95191549	17660	chr1:95173816-95173889=95191550-95197607:+	IR	chr1	95173890	95191549	+	95173816	95197607	NA
CS	SLC41A1	HsaINT0153079	chr1:205799831-205800952	1122	chr1:205800953-205801060=205799759-205799830:-	IR	chr1	205799831	205800952	-	205801060	205799759	ENSG00000133065
CS	SRSF11	HsaINT0159234	chr1:70250504-70250607	104	chr1:70250365-70250503=70250608-70253052:+	IR	chr1	70250504	70250607	+	70250365	70253052	ENSG00000116754
CS	NDUFS2	HsaINT0112007	chr1:161206598-161209192	2595	chr1:161206407-161206597=161209193-161209313:+	IR	chr1	161206598	161209192	+	161206407	161209313	ENSG00000158864
CS	CACHD1	HsaINT0025917	chr1:64658874-64663694	4821	chr1:64658705-64658873=64663695-64663837:+	IR	chr1	64658874	64663694	+	64658705	64663837	ENSG00000158966
CS	LMO4	HsaINT0092516	chr1:87332252-87339535	7284	chr1:87332013-87332251=87339536-87339632:+	IR	chr1	87332252	87339535	+	87332013	87339632	ENSG00000143013
CS	TTF2	HsaINT0174608	chr1:117060558-117062386	1829	chr1:117060455-117060557=117062387-117062473:+	IR	chr1	117060558	117062386	+	117060455	117062473	ENSG00000116830
CS	TMEM39B	HsaINT0169084	chr1:32075823-32076762	940	chr1:32075603-32075822=32076763-32076846:+	IR	chr1	32075823	32076762	+	32075603	32076846	ENSG00000121775
CS	TTC4	HsaINT0174510	chr1:54716020-54716599	580	chr1:54715822-54716019=54716600-54716717:+	IR	chr1	54716020	54716599	+	54715822	54716717	NA
CS	TRIM45	HsaINT0172386	chr1:117112454-117113358	905	chr1:117113359-117113485=117111060-117112453:-	IR	chr1	117112454	117113358	-	117113485	117111060	ENSG00000134253
CS	C1orf112	HsaINT0022074	chr1:169807930-169821678	13749	chr1:169807791-169807929=169821679-169821759:+	IR	chr1	169807930	169821678	+	169807791	169821759	ENSG00000000460
CS	C1orf112	HsaINT1005734	chr1:169851937-169852789	853	chr1:169851817-169851936=169852790-169854080:+	IR	chr1	169851937	169852789	+	169851817	169854080	ENSG00000000460
CS	CCDC18	HsaINT0029373	chr1:93239474-93239682	209	chr1:93239310-93239473=93239683-93239896:+	IR	chr1	93239474	93239682	+	93239310	93239896	ENSG00000122483
CS	ASPM	HsaINT0013466	chr1:197122302-197122387	86	chr1:197122388-197122595=197122159-197122301:-	IR	chr1	197122302	197122387	-	197122595	197122159	ENSG00000066279
CS	ASPM	HsaINT0013473	chr1:197093262-197094083	822	chr1:197094084-197094180=197093052-197093261:-	IR	chr1	197093262	197094083	-	197094180	197093052	ENSG00000066279
CS	SDCCAG8	HsaINT0146385	chr1:243270258-243270977	720	chr1:243270105-243270257=243270978-243271063:+	IR	chr1	243270258	243270977	+	243270105	243271063	ENSG00000054282
CS	CTBS	HsaINT0042668	chr1:84570140-84570581	442	chr1:84570582-84570720=84569931-84570139:-	IR	chr1	84570140	84570581	-	84570720	84569931	ENSG00000117151
CS	PLEKHM2	HsaINT0127513	chr1:15718626-15719733	1108	chr1:15718538-15718625=15719734-15719920:+	IR	chr1	15718626	15719733	+	15718538	15719920	ENSG00000116786
CS	SLC35A3	HsaINT0152545	chr1:99970163-99993536	23374	chr1:99969561-99970162=99993537-99993741:+	IR	chr1	99970163	99993536	+	99969561	99993741	ENSG00000117620
CS	USP48	HsaINT0179233	chr1:21752652-21752991	340	chr1:21752992-21753119=21752527-21752651:-	IR	chr1	21752652	21752991	-	21753119	21752527	ENSG00000090686
CS	NASP	HsaINT1024480	chr1:45605017-45606481	1465	chr1:45604936-45605016=45606482-45606591:+	IR	chr1	45605017	45606481	+	45604936	45606591	ENSG00000132780
CS	TMCO4	HsaINT1044406	chr1:19780767-19787025	6259	chr1:19787026-19787117=19780580-19780766:-	IR	chr1	19780767	19787025	-	19787117	19780580	ENSG00000162542
CS	AGL	HsaINT0005562	chr1:99896389-99900635	4247	chr1:99896286-99896388=99900636-99900861:+	IR	chr1	99896389	99900635	+	99896286	99900861	NA
CS	CAMSAP2	HsaINT0027183	chr1:200807538-200815560	8023	chr1:200807376-200807537=200815561-200815644:+	IR	chr1	200807538	200815560	+	200807376	200815644	ENSG00000118200
CS	WDR26	HsaINT0181931	chr1:224431782-224433683	1902	chr1:224433684-224434299=224431682-224431781:-	IR	chr1	224431782	224433683	-	224434299	224431682	ENSG00000162923
CS	WDR26	HsaINT0181941	chr1:224401070-224404429	3360	chr1:224404430-224404570=224400950-224401069:-	IR	chr1	224401070	224404429	-	224404570	224400950	ENSG00000162923
CS	CD55	HsaINT0031211	chr1:207339418-207359545	20128	chr1:207339397-207339417=207359546-207360966:+	IR	chr1	207339418	207359545	+	207339397	207360966	ENSG00000196352
CS	PLA2G4A	HsaINT0126321	chr1:186940095-186946636	6542	chr1:186939980-186940094=186946637-186946774:+	IR	chr1	186940095	186946636	+	186939980	186946774	ENSG00000116711
CS	CENPF	HsaINT0033352	chr1:214652990-214655240	2251	chr1:214652828-214652989=214655241-214655403:+	IR	chr1	214652990	214655240	+	214652828	214655403	ENSG00000117724
CS	CENPF	HsaINT0033355	chr1:214659029-214663590	4562	chr1:214658850-214659028=214663591-214664588:+	IR	chr1	214659029	214663590	+	214658850	214664588	ENSG00000117724
CS	NDC1	HsaINT0169163	chr1:53804010-53806424	2415	chr1:53806425-53806517=53803928-53804009:-	IR	chr1	53804010	53806424	-	53806517	53803928	ENSG00000058804
CS	TRIM33	HsaINT0172287	chr1:114399610-114401388	1779	chr1:114401389-114401463=114399457-114399609:-	IR	chr1	114399610	114401388	-	114401463	114399457	ENSG00000197323
CS	SDHB	HsaINT0146459	chr1:17024075-17027748	3674	chr1:17027749-17027865=17023973-17024074:-	IR	chr1	17024075	17027748	-	17027865	17023973	ENSG00000117118
CS	RUNX3	HsaINT0144073	chr1:24907418-24919239	11822	chr1:24919240-24919344=24907259-24907417:-	IR	chr1	24907418	24919239	-	24919344	24907259	ENSG00000020633
CS	CDC7	HsaINT0031813	chr1:91508398-91511596	3199	chr1:91508262-91508397=91511597-91511690:+	IR	chr1	91508398	91511596	+	91508262	91511690	ENSG00000097046
CS	LDLRAP1	HsaINT0091235	chr1:25543787-25553921	10135	chr1:25543580-25543786=25553922-25554064:+	IR	chr1	25543787	25553921	+	25543580	25554064	ENSG00000157978
CS	DSTYK	HsaINT0052598	chr1:205147746-205148204	459	chr1:205148205-205148339=205142505-205147745:-	IR	chr1	205147746	205148204	-	205148339	205142505	ENSG00000133059
CS	ST3GAL3	HsaINT0159771	chr1:43894478-43898234	3757	chr1:43894383-43894477=43898235-43898298:+	IR	chr1	43894478	43898234	+	43894383	43898298	ENSG00000126091
CS	AHCTF1	HsaINT0005837	chr1:246840999-246842693	1695	chr1:246842694-246842776=246839098-246840998:-	IR	chr1	246840999	246842693	-	246842776	246839098	ENSG00000153207
CS	PIAS3	HsaINT1026893	chr1:145853665-145853812	148	chr1:145853813-145853886=145853504-145853664:-	IR	chr1	145853665	145853812	-	145853886	145853504	ENSG00000131788
CS	KPNA6	HsaINT0089197	chr1:32158362-32159399	1038	chr1:32158267-32158361=32159400-32159531:+	IR	chr1	32158362	32159399	+	32158267	32159531	ENSG00000025800
CS	BCAR3	HsaINT0017047	chr1:93562420-93567278	4859	chr1:93567279-93567491=93561791-93562419:-	IR	chr1	93562420	93567278	-	93567491	93561791	ENSG00000137936
CS	EMC1	HsaINT0085470	chr1:19244016-19244905	890	chr1:19244906-19245030=19243950-19244015:-	IR	chr1	19244016	19244905	-	19245030	19243950	ENSG00000127463
CS	HDAC1	HsaINT0074537	chr1:32330687-32330767	81	chr1:32330578-32330686=32330768-32330908:+	IR	chr1	32330687	32330767	+	32330578	32330908	ENSG00000116478
CS	TMEM79	HsaINT0169407	chr1:156283066-156285183	2118	chr1:156282948-156283065=156285184-156285983:+	IR	chr1	156283066	156285183	+	156282948	156285983	ENSG00000163472
CS	C1orf198	HsaINT0022364	chr1:230855719-230868179	12461	chr1:230868180-230868653=230855668-230855718:-	IR	chr1	230855719	230868179	-	230868653	230855668	ENSG00000119280
CS	MACF1	HsaINT0098147	chr1:39422901-39424027	1127	chr1:39422730-39422900=39424028-39424194:+	IR	chr1	39422901	39424027	+	39422730	39424194	ENSG00000127603
CS	MACF1	HsaINT0098167	chr1:39442568-39442713	146	chr1:39442412-39442567=39442714-39442911:+	IR	chr1	39442568	39442713	+	39442412	39442911	ENSG00000127603
CS	UBR4	HsaINT0176874	chr1:19162612-19163763	1152	chr1:19163764-19163827=19162420-19162611:-	IR	chr1	19162612	19163763	-	19163827	19162420	ENSG00000127481
CS	ENAH	HsaINT0056199	chr1:225497813-225498346	534	chr1:225498347-225498404=225497085-225497812:-	IR	chr1	225497813	225498346	-	225498404	225497085	ENSG00000154380
CS	PKN2	HsaINT0126145	chr1:88822004-88824309	2306	chr1:88821941-88822003=88824310-88824386:+	IR	chr1	88822004	88824309	+	88821941	88824386	ENSG00000065243
CS	PRRC2C	HsaINT0016713	chr1:171568340-171571319	2980	chr1:171568247-171568339=171571320-171571421:+	IR	chr1	171568340	171571319	+	171568247	171571421	ENSG00000117523
CS	MRPL24	HsaINT0105100	chr1:156738439-156738521	83	chr1:156738522-156738764=156738343-156738438:-	IR	chr1	156738439	156738521	-	156738764	156738343	ENSG00000143314
CS	RNF115	HsaINT1029399	chr1:145784597-145788907	4311	chr1:145788908-145788966=145784539-145784596:-	IR	chr1	145784597	145788907	-	145788966	145784539	ENSG00000265491
CS	GALNT2	HsaINT0067487	chr1:230203291-230236013	32723	chr1:230203137-230203290=230236014-230236112:+	IR	chr1	230203291	230236013	+	230203137	230236112	ENSG00000143641
CS	HNRNPU	HsaINT0077094	chr1:244857718-244858010	293	chr1:244858011-244858274=244857598-244857717:-	IR	chr1	244857718	244858010	-	244858274	244857598	ENSG00000153187
CS	HNRNPU	HsaINT1015815	chr1:244854504-244854972	469	chr1:244854973-244855044=244850297-244854503:-	IR	chr1	244854504	244854972	-	244855044	244850297	ENSG00000153187
CS	DOCK7	HsaINT0051318	chr1:62653794-62653983	190	chr1:62653984-62654159=62653725-62653793:-	IR	chr1	62653794	62653983	-	62654159	62653725	ENSG00000116641
CS	CEP104	HsaINT0086040	chr1:3825867-3826369	503	chr1:3826370-3826436=3825758-3825866:-	IR	chr1	3825867	3826369	-	3826436	3825758	ENSG00000116198
