GROUP	GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	SCAFFOLD	START	END	STRAND	UPSTRM_EX_BORDER	DOSTRM_EX_BORDER	GENEID
AS_NC	AKAP13	HsaEX0003375	chr15:85658537-85658590	54	chr15:85655787,85658537-85658590,85664563+85664569	C1	chr15	85658537	85658590	+	85655787	85664569	ENSG00000170776
AS_NC	AKAP13	HsaEX0003376	chr15:85662388-85662453	66	chr15:85655787,85662388-85662453,85664563+85664569	C2	chr15	85662388	85662453	+	85655787	85664569	ENSG00000170776
AS_NC	FEZ2	HsaEX0025590	chr2:36558438-36558513	76	chr2:36578597,36558438-36558513,36555748	C1	chr2	36558438	36558513	-	36578597	36555748	ENSG00000171055
AS_NC	BPTF	HsaEX0008352	chr17:67886131-67886316	186	chr17:67875020,67886128+67886131-67886316,67891844+67891847	C2	chr17	67886131	67886316	+	67875020	67891847	ENSG00000171634
AS_NC	ATPAF2	HsaEX0007160	chr17:18021745-18021857	113	chr17:18024624,18021745-18021857,18021238+18021421	S	chr17	18021745	18021857	-	18024624	18021238	ENSG00000171953
AS_NC	MCRIP2	HsaEX0024349	chr16:646472-646604	133	chr16:642249,646472-646604+646608,647417+647422	C1	chr16	646472	646604	+	642249	647422	ENSG00000172366
AS_NC	BANP	HsaEX0007619	chr16:88065267-88065332	66	chr16:88038011,88065267-88065332,88072069	S	chr16	88065267	88065332	+	88038011	88072069	ENSG00000172530
AS_NC	BANP	HsaEX0007625	chr16:88006181-88006265	85	chr16:88004411,88006090+88006181-88006265,88018428	C1	chr16	88006181	88006265	+	88004411	88018428	ENSG00000172530
AS_NC	SMPDL3A	HsaEX0060517	chr6:122801310-122801406	97	chr6:122796968,122801310-122801406,122803664+122803681	S	chr6	122801310	122801406	+	122796968	122803681	ENSG00000172594
AS_NC	NAA16	HsaEX0041462	chr13:41362756-41362873	118	chr13:41362159,41362447+41362731+41362756-41362873,41367439	S	chr13	41362756	41362873	+	41362159	41367439	ENSG00000172766
AS_NC	DCP2	HsaEX0018726	chr5:112981042-112981171	130	chr5:112976986,112981042-112981171,112985835	S	chr5	112981042	112981171	+	112976986	112985835	ENSG00000172795
AS_NC	CES3	HsaEX0014899	chr16:66963179-66963237	59	chr16:66961389,66963179-66963237+66963383,66963491	C2	chr16	66963179	66963237	+	66961389	66963491	ENSG00000172828
AS_NC	RAPH1	HsaEX0052307	chr2:203470239-203470313	75	chr2:203489584,203470239-203470313,203461925	C1	chr2	203470239	203470313	-	203489584	203461925	ENSG00000173166
AS_NC	TNKS	HsaEX0066281	chr8:9730901-9731035	135	chr8:9726720,9730890+9730901-9731035,9734865	C2	chr8	9730901	9731035	+	9726720	9734865	ENSG00000173273
AS_NC	RNF213	HsaEX0054049	chr17:80278764-80278910	147	chr17:80273404,80278764-80278910,80287815	S	chr17	80278764	80278910	+	80273404	80287815	ENSG00000173821
AS_NC	C1QTNF1	HsaEX0010054	chr17:79043955-79044123	169	chr17:79024494,79043955-79044123,79046555	C1	chr17	79043955	79044123	+	79024494	79046555	ENSG00000173918
AS_NC	EXO1	HsaEX0023418	chr1:241849118-241849216	99	chr1:241849027,241849109+241849112+241849118-241849216,241850409	S	chr1	241849118	241849216	+	241849027	241850409	ENSG00000174371
AS_NC	ANGEL2	HsaEX0004095	chr1:213000786-213000912	127	chr1:213005033,213000786-213000912,213000383	S	chr1	213000786	213000912	-	213005033	213000383	ENSG00000174606
AS_NC	THAP6	HsaEX0064772	chr4:75521736-75521861	126	chr4:75516866+75516979,75521736-75521861,75526960+75527430	C1	chr4	75521736	75521861	+	75516866	75527430	ENSG00000174796
AS_NC	CEP135	HsaEX0014691	chr4:55974746-55974969	224	chr4:55971408,55974746-55974969,55980143	S	chr4	55974746	55974969	+	55971408	55980143	ENSG00000174799
AS_NC	GLMN	HsaEX0027650	chr1:92266700-92266741	42	chr1:92267913,92266700-92266741,92266492	C1	chr1	92266700	92266741	-	92267913	92266492	ENSG00000174842
AS_NC	ATG13	HsaEX0006551	chr11:46618325-46618375	51	chr11:46617890,46618260+46618325-46618375,46629907+46630045	C2	chr11	46618325	46618375	+	46617890	46630045	ENSG00000175224
AS_NC	PHYKPL	HsaEX0003210	chr5:178231405-178231523	119	chr5:178232492,178231405-178231523,178230066+178230099+178230201	C1	chr5	178231405	178231523	-	178232492	178230066	ENSG00000175309
AS_NC	MCTP1	HsaEX0038325	chr5:94714839-94714886	48	chr5:94779110,94714777+94714839-94714886,94710862+94710927	S	chr5	94714839	94714886	-	94779110	94710862	ENSG00000175471
AS_NC	TMEM39A	HsaEX0065781	chr3:119452447-119452530	84	chr3:119458018,119452447-119452530,119447172	C1	chr3	119452447	119452530	-	119458018	119447172	ENSG00000176142
AS_NC	DPP7	HsaEX0020853	chr9:137113361-137113478	118	chr9:137113861+137113865,137113357+137113361-137113478+137113496+137113715,137113119	C3	chr9	137113361	137113478	-	137113865	137113119	ENSG00000176978
AS_NC	PDDC1	HsaEX0046161	chr11:770314-770398	85	chr11:771333,770314-770398,767368+767373	C2	chr11	770314	770398	-	771333	767368	ENSG00000177225
AS_NC	ARIH2	HsaEX0005837	chr3:48922748-48922811	64	chr3:48918998,48922748-48922811,48924718	C1	chr3	48922748	48922811	+	48918998	48924718	ENSG00000177479
AS_NC	CD151	HsaEX0013751	chr11:834530-834591	62	chr11:833022+833026,834458+834530-834591+834745+834803,836063	S	chr11	834530	834591	+	833022	836063	ENSG00000177697
AS_NC	MLF1	HsaEX0039424	chr3:158588877-158588924	48	chr3:158571347+158571391,158588852+158588860+158588877-158588924,158592434	S	chr3	158588877	158588924	+	158571347	158592434	ENSG00000178053
AS_NC	RNF212	HsaEX0054028	chr4:1097920-1098037	118	chr4:1113356,1097920-1098037,1096839	C3	chr4	1097920	1098037	-	1113356	1096839	ENSG00000178222
AS_NC	C17orf62	HsaEX0009792	chr17:82449174-82449292	119	chr17:82450533+82450700,82449170+82449174-82449292,82446692+82446696	C3	chr17	82449174	82449292	-	82450700	82446692	ENSG00000178927
AS_NC	GAK	HsaEX0026836	chr4:911673-911787	115	chr4:932043,911673-911787+911842,904774+904779	C3	chr4	911673	911787	-	932043	904774	ENSG00000178950
AS_NC	PDXDC1	HsaEX6042385	chr16:15033278-15033399	122	chr16:15032979,15033278-15033399,15138879	C3	chr16	15033278	15033399	+	15032979	15138879	ENSG00000179889
AS_NC	R3HDM2	HsaEX0051536	chr12:57292572-57292649	78	chr12:57295399,57292572-57292649+57292662+57292667+57292721,57289040	C1	chr12	57292572	57292649	-	57295399	57289040	ENSG00000179912
AS_NC	MED14	HsaEX0038587	chrX:40666720-40666851	132	chrX:40671861,40666720-40666851,40664489	S	chrX	40666720	40666851	-	40671861	40664489	ENSG00000180182
AS_NC	CCDC43	HsaEX0013259	chr17:44680585-44680643	59	chr17:44681928+44681949+44682003,44680585-44680643+44680652,44678986+44678990+44678995+44679027+44679043	S	chr17	44680585	44680643	-	44682003	44678986	ENSG00000180329
AS_NC	RNF182	HsaEX0053989	chr6:13961480-13961562	83	chr6:13924572+13925023,13961480-13961562,13974210	C2	chr6	13961480	13961562	+	13924572	13974210	ENSG00000180537
AS_NC	CUEDC1	HsaEX0017985	chr17:57867357-57867415	59	chr17:57868150,57867241+57867313+57867338+57867357-57867415,57866544	C3	chr17	57867357	57867415	-	57868150	57866544	ENSG00000180891
AS_NC	SLC26A11	HsaEX0059176	chr17:80249154-80249287	134	chr17:80246649,80249154-80249287,80251173+80251329	C2	chr17	80249154	80249287	+	80246649	80251329	ENSG00000181045
AS_NC	SLC26A11	HsaEX0059177	chr17:80227823-80227960	138	chr17:80225916,80227818+80227823-80227960,80236792+80236928	S	chr17	80227823	80227960	+	80225916	80236928	ENSG00000181045
AS_NC	EHMT1	HsaEX0021877	chr9:137775109-137775252	144	chr9:137762820+137762824,137775109-137775252,137776618	S	chr9	137775109	137775252	+	137762820	137776618	ENSG00000181090
AS_NC	OGFOD3	HsaEX0009734	chr17:82393166-82393444	279	chr17:82398196,82393010+82393166-82393444,82392534	C2	chr17	82393166	82393444	-	82398196	82392534	ENSG00000181396
AS_NC	C6orf223	HsaEX0011341	chr6:44001017-44001058	42	chr6:44000700+44000711,44000974+44001017-44001058+44001143,44002053	S	chr6	44001017	44001058	+	44000700	44002053	ENSG00000181577
AS_NC	RTKN2	HsaEX0055872	chr10:62262625-62262821	197	chr10:62268551,62262625-62262821,62246057+62246095	S	chr10	62262625	62262821	-	62268551	62246057	ENSG00000182010
AS_NC	TNRC18	HsaEX0066362	chr7:5329937-5329969	33	chr7:5332622,5329937-5329969,5325248	S	chr7	5329937	5329969	-	5332622	5325248	ENSG00000182095
AS_NC	FBXL6	HsaEX0025206	chr8:144357457-144357502	46	chr8:144357628,144357439+144357457-144357502,144357121+144357143	S	chr8	144357457	144357502	-	144357628	144357121	ENSG00000182325
AS_NC	EXOC7	HsaEX0023506	chr17:76090329-76090397	69	chr17:76094414,76090329-76090397+76090481,76089320	C2	chr17	76090329	76090397	-	76094414	76089320	ENSG00000182473
AS_NC	TTC3	HsaEX0067911	chr21:37090233-37090286	54	chr21:37073364+37073473+37073483,37090233-37090286,37108392	C3	chr21	37090233	37090286	+	37073364	37108392	ENSG00000182670
AS_NC	MTA1	HsaEX0040390	chr14:105449359-105449409	51	chr14:105445507+105445511,105449359-105449409,105450058	S	chr14	105449359	105449409	+	105445507	105450058	NA
AS_NC	UPP1	HsaEX0069469	chr7:48099670-48099787	118	chr7:48094827,48099670-48099787,48106873	C2	chr7	48099670	48099787	+	48094827	48106873	ENSG00000183696
AS_NC	UPP1	HsaEX0069471	chr7:48103297-48103411	115	chr7:48101870+48101982,48103297-48103411,48106873	C2	chr7	48103297	48103411	+	48101870	48106873	ENSG00000183696
AS_NC	TRAIP	HsaEX0066861	chr3:49842491-49842547	57	chr3:49843801,49842101+49842453+49842491-49842547,49840373	C2	chr3	49842491	49842547	-	49843801	49840373	ENSG00000183763
AS_NC	DENND5A	HsaEX0019213	chr11:9142722-9142845	124	chr11:9143403,9142722-9142845,9142108	C1	chr11	9142722	9142845	-	9143403	9142108	ENSG00000184014
AS_NC	WDR27	HsaEX0071029	chr6:169659451-169659518	68	chr6:169660663,169659451-169659518,169602321	C3	chr6	169659451	169659518	-	169660663	169602321	ENSG00000184465
AS_NC	AP3M1	HsaEX0004971	chr10:74138806-74138927	122	chr10:74150755+74150802,74138806-74138927+74138931,74138330+74138382	S	chr10	74138806	74138927	-	74150802	74138330	ENSG00000185009
AS_NC	C14orf80	HsaEX0009528	chr14:105495880-105496086	207	chr14:105493933,105495880-105496086,105497357	C1	chr14	105495880	105496086	+	105493933	105497357	ENSG00000185347
AS_NC	SP140L	HsaEX0061118	chr2:230361614-230361697	84	chr2:230359132,230361614-230361697,230370857+230370908	S	chr2	230361614	230361697	+	230359132	230370908	ENSG00000185404
AS_NC	SMYD3	HsaEX0060586	chr1:245915530-245915640	111	chr1:245927931,245915530-245915640,245863886	S	chr1	245915530	245915640	-	245927931	245863886	ENSG00000185420
AS_NC	PARPBP	HsaEX0009194	chr12:102175483-102175666	184	chr12:102165883,102175483-102175666,102195951	C3	chr12	102175483	102175666	+	102165883	102195951	ENSG00000185480
AS_NC	ZNF566	HsaEX0073948	chr19:36476549-36476616	68	chr19:36489474+36489486,36476549-36476616,36450001	C2	chr19	36476549	36476616	-	36489486	36450001	ENSG00000186017
AS_NC	ZNF566	HsaEX0073949	chr19:36473332-36473458	127	chr19:36476549,36473332-36473458,36450001	C2	chr19	36473332	36473458	-	36476549	36450001	ENSG00000186017
AS_NC	PRELID2	HsaEX0049990	chr5:145819945-145820018	74	chr5:145835177,145819945-145820018,145765000	C3	chr5	145819945	145820018	-	145835177	145765000	ENSG00000186314
AS_NC	NF2	HsaEX0042660	chr22:29639090-29639212	123	chr22:29636876,29639090-29639212,29642202	S	chr22	29639090	29639212	+	29636876	29642202	ENSG00000186575
AS_NC	KATNA1	HsaEX0032889	chr6:149601594-149601752	159	chr6:149603268,149601594-149601752+149601799,149598350	S	chr6	149601594	149601752	-	149603268	149598350	ENSG00000186625
AS_NC	LYRM7	HsaEX0037083	chr5:131187028-131187082	55	chr5:131182299,131187028-131187082+131187109,131199531	S	chr5	131187028	131187082	+	131182299	131199531	ENSG00000186687
AS_NC	B3GLCT	HsaEX0007435	chr13:31215051-31215100	50	chr13:31200154,31215051-31215100,31229185	C3	chr13	31215051	31215100	+	31200154	31229185	ENSG00000187676
AS_NC	B3GLCT	HsaEX0007434	chr13:31274509-31274628	120	chr13:31269277,31274509-31274628,31276702	S	chr13	31274509	31274628	+	31269277	31276702	ENSG00000187676
AS_NC	COL4A5	HsaEX0016577	chrX:108621803-108621892	90	chrX:108620426,108621803-108621892,108622676+108622693	S	chrX	108621803	108621892	+	108620426	108622693	ENSG00000188153
AS_NC	PLSCR1	HsaEX0048499	chr3:146536540-146536565	26	chr3:146544467,146536540-146536565,146533550	S	chr3	146536540	146536565	-	146544467	146533550	ENSG00000188313
AS_NC	COL25A1	HsaEX0016472	chr4:108832380-108832433	54	chr4:108841695,108832380-108832433,108827188	C2	chr4	108832380	108832433	-	108841695	108827188	ENSG00000188517
AS_NC	COL25A1	HsaEX0016476	chr4:108819812-108819898	87	chr4:108824174,108819812-108819898,108817435	C3	chr4	108819812	108819898	-	108824174	108817435	ENSG00000188517
AS_NC	COL25A1	HsaEX0016464	chr4:108884178-108884222	45	chr4:108889221,108884178-108884222,108869150	S	chr4	108884178	108884222	-	108889221	108869150	ENSG00000188517
AS_NC	SRSF10	HsaEX0057652	chr1:23971338-23971439	102	chr1:23971573,23971338-23971439,23967723+23967956	S	chr1	23971338	23971439	-	23971573	23967723	ENSG00000188529
AS_NC	PTAR1	HsaEX0050715	chr9:69723326-69723575	250	chr9:69732139,69723326-69723575+69723630,69718684	S	chr9	69723326	69723575	-	69732139	69718684	ENSG00000188647
AS_NC	ZDHHC9	HsaEX0072562	chrX:129812718-129812812	95	chrX:129813661+129813677,129812718-129812812+129812820+129812914,129811509	S	chrX	129812718	129812812	-	129813677	129811509	ENSG00000188706
AS_NC	TRMT2B	HsaEX0067306	chrX:101021968-101022062	95	chrX:101023470,101021968-101022062,101021211+101021315	S	chrX	101021968	101022062	-	101023470	101021211	ENSG00000188917
AS_NC	TRMT2B	HsaEX0067302	chrX:101037917-101038038	122	chrX:101041317,101037917-101038038+101038051,101037073	C1	chrX	101037917	101038038	-	101041317	101037073	ENSG00000188917
AS_NC	ADAT2	HsaEX0002658	chr6:143444928-143444969	42	chr6:143450563,143444928-143444969,143438694	C3	chr6	143444928	143444969	-	143450563	143438694	ENSG00000189007
AS_NC	LIN54	HsaEX0035875	chr4:82946258-82946474	217	chr4:82970327,82946258-82946474,82939962	C1	chr4	82946258	82946474	-	82970327	82939962	ENSG00000189308
AS_NC	SPATS2L	HsaEX0061306	chr2:200439122-200439328	207	chr2:200419496,200439122-200439328,200440649	S	chr2	200439122	200439328	+	200419496	200440649	ENSG00000196141
AS_NC	AC005154.6	HsaEX1001623	chr7:30579006-30579128	123	chr7:30579231,30579006-30579128,30577737+30578081+30578091	C2	chr7	30579006	30579128	-	30579231	30577737	ENSG00000196295
AS_NC	NCOR2	HsaEX0042132	chr12:124457106-124457162	57	chr12:124466173,124457106-124457162,124449867	S	chr12	124457106	124457162	-	124466173	124449867	ENSG00000196498
AS_NC	SLC6A9	HsaEX0059955	chr1:44009965-44010096	132	chr1:44024248,44009965-44010096,44008623	C2	chr1	44009965	44010096	-	44024248	44008623	ENSG00000196517
AS_NC	ZKSCAN5	HsaEX0072836	chr7:99519827-99519909	83	chr7:99512591,99519827-99519909,99525813	C2	chr7	99519827	99519909	+	99512591	99525813	ENSG00000196652
AS_NC	SNHG17	HsaEX0055258	chr20:38425935-38426048	114	chr20:38426419+38426424,38425935-38426048+38426052,38421098	C2	chr20	38425935	38426048	-	38426424	38421098	ENSG00000196756
AS_NC	CD47	HsaEX0013876	chr3:108051939-108051970	32	chr3:108057477,108051939-108051970,108047292	C2	chr3	108051939	108051970	-	108057477	108047292	ENSG00000196776
AS_NC	RAB40C	HsaEX0051705	chr16:617208-617268	61	chr16:590433,617208-617268,625420+625432	C3	chr16	617208	617268	+	590433	625432	ENSG00000197562
AS_NC	FAM118B	HsaEX0023840	chr11:126229225-126229293	69	chr11:126211830,126229225-126229293+126229336,126234995	S	chr11	126229225	126229293	+	126211830	126234995	ENSG00000197798
AS_NC	SFI1	HsaEX0057600	chr22:31604869-31604924	56	chr22:31589577,31604869-31604924+31604945,31606328	C3	chr22	31604869	31604924	+	31589577	31606328	ENSG00000198089
AS_NC	DDX42	HsaEX0018944	chr17:63775108-63775178	71	chr17:63774376,63775108-63775178,63787034	S	chr17	63775108	63775178	+	63774376	63787034	ENSG00000198231
AS_NC	WWP2	HsaEX0071695	chr16:69783106-69783152	47	chr16:69762387+69762391,69783032+69783106-69783152,69786996	C2	chr16	69783106	69783152	+	69762387	69786996	ENSG00000198373
AS_NC	FOXJ3	HsaEX0026226	chr1:42205762-42205863	102	chr1:42227883,42205762-42205863,42199230	S	chr1	42205762	42205863	-	42227883	42199230	ENSG00000198815
AS_NC	DENND4B	HsaEX0019184	chr1:153942556-153942625	70	chr1:153942878,153942556-153942625,153942092+153942113	C2	chr1	153942556	153942625	-	153942878	153942092	ENSG00000198837
AS_NC	ZYG11A	HsaEX0074655	chr1:52885833-52885894	62	chr1:52881665,52885833-52885894,52886956	C1	chr1	52885833	52885894	+	52881665	52886956	ENSG00000203995
AS_NC	MSH5	HsaEX0040297	chr6:31745237-31745319	83	chr6:31744581,31745237-31745319,31747387	S	chr6	31745237	31745319	+	31744581	31747387	NA
AS_NC	TBC1D8	HsaEX0063936	chr2:101036018-101036163	146	chr2:101037532,101036018-101036163+101036168,101033758	C3	chr2	101036018	101036163	-	101037532	101033758	ENSG00000204634
AS_NC	RANBP17	HsaEX0052155	chr5:170916465-170916584	120	chr5:170914240,170916465-170916584,170918713	C1	chr5	170916465	170916584	+	170914240	170918713	ENSG00000204764
AS_NC	RANBP17	HsaEX0052142	chr5:171213631-171213738	108	chr5:171170203,171213619+171213631-171213738,171240928	C3	chr5	171213631	171213738	+	171170203	171240928	ENSG00000204764
AS_NC	ATXN2	HsaEX0007259	chr12:111516154-111516363	210	chr12:111518249,111516154-111516363+111516399,111513539	S	chr12	111516154	111516363	-	111518249	111513539	ENSG00000204842
AS_NC	ZNF783	HsaEX1046512	chr7:149276352-149276487	136	chr7:149267222,149276352-149276487,149278399	C2	chr7	149276352	149276487	+	149267222	149278399	ENSG00000204946
AS_NC	LGR4	HsaEX0035695	chr11:27412789-27412860	72	chr11:27472118,27412789-27412860,27392518	S	chr11	27412789	27412860	-	27472118	27392518	ENSG00000205213
AS_NC	RGL3	HsaEX0053322	chr19:11399855-11399951	97	chr19:11400040,11399855-11399951+11399969,11397597	S	chr19	11399855	11399951	-	11400040	11397597	ENSG00000205517
AS_NC	RGL3	HsaEX0053325	chr19:11415947-11416114	168	chr19:11416614,11415937+11415947-11416114+11416148,11406831+11406864	C1	chr19	11415947	11416114	-	11416614	11406831	ENSG00000205517
AS_NC	NAP1L4	HsaEX0041646	chr11:2989129-2989197	69	chr11:2992229+2992254,2989129-2989197+2989271,2979237	S	chr11	2989129	2989197	-	2992254	2979237	ENSG00000205531
AS_NC	QTRT1	HsaEX0051498	chr19:10707500-10707615	116	chr19:10707380,10707466+10707500-10707615,10712082+10712161	S	chr19	10707500	10707615	+	10707380	10712161	ENSG00000213339
AS_NC	PPP1CB	HsaEX1029104	chr2:28793863-28793997	135	chr2:28783978,28793863-28793997,28799199	C3	chr2	28793863	28793997	+	28783978	28799199	NA
AS_NC	VPS16	HsaEX0070533	chr20:2861805-2861899	95	chr20:2861704,2861776+2861805-2861899,2863065	C2	chr20	2861805	2861899	+	2861704	2863065	ENSG00000215305
AS_NC	VPS16	HsaEX6076893	chr20:2862054-2862130	77	chr20:2861899,2862054-2862130,2863065	C3	chr20	2862054	2862130	+	2861899	2863065	ENSG00000215305
AS_NC	MIR99AHG	HsaEX0010546	chr21:16594340-16594454	115	chr21:16537439,16594340-16594454,16606994	C1	chr21	16594340	16594454	+	16537439	16606994	ENSG00000215386
AS_NC	SLC35E2	HsaEX1037435	chr1:1744251-1744668	418	chr1:1745724,1744251-1744668,1739704	S	chr1	1744251	1744668	-	1745724	1739704	ENSG00000215790
AS_NC	AP4M1	HsaEX0005007	chr7:100102319-100102393	75	chr7:100101968+100101989,100102246+100102319-100102393,100102675	C1	chr7	100102319	100102393	+	100101968	100102675	ENSG00000221838
AS_NC	FADS3	HsaEX0023681	chr11:61876866-61876963	98	chr11:61877411+61877511,61876866-61876963+61877022,61876455	S	chr11	61876866	61876963	-	61877511	61876455	ENSG00000221968
AS_NC	LINC00473	HsaEX0011304	chr6:165949255-165949619	365	chr6:165987529,165949255-165949619+165949914,165910932	S	chr6	165949255	165949619	-	165987529	165910932	ENSG00000223414
AS_NC	AFG3L1P	HsaEX1003051	chr16:89985446-89985570	125	chr16:89984563+89984599+89984606+89984617+89984648+89984656,89985446-89985570,89988852	C1	chr16	89985446	89985570	+	89984563	89988852	ENSG00000223959
AS_NC	SNHG14	HsaEX0001588	chr15:25079826-25080079	254	chr15:25078995,25079826-25080079,25081091	C1	chr15	25079826	25080079	+	25078995	25081091	ENSG00000224078
AS_NC	JPX	HsaEX0042171	chrX:73962735-73962801	67	chrX:73944662,73962731+73962735-73962801,73994840	C2	chrX	73962735	73962801	+	73944662	73994840	ENSG00000225470
AS_NC	RP11-342M1.3	HsaEX0054674	chr1:42843404-42843450	47	chr1:42846257+42846360,42843404-42843450,42835131	C3	chr1	42843404	42843450	-	42846360	42835131	ENSG00000228192
AS_NC	RP11-421L21.3	HsaEX0054785	chr1:101080923-101080998	76	chr1:101026061,101080887+101080923-101080998,101083461	C3	chr1	101080923	101080998	+	101026061	101083461	ENSG00000233184
AS_NC	RP3-460G2.2	HsaEX0055245	chr6:140852819-140852912	94	chr6:140898188,140852819-140852912+140852924+140852945,140846304	S	chr6	140852819	140852912	-	140898188	140846304	ENSG00000234147
AS_NC	RP11-706O15.3	HsaEX1034557	chrX:3865014-3865142	129	chrX:3866922+3866950,3865014-3865142,3854927	C3	chrX	3865014	3865142	-	3866950	3854927	ENSG00000234449
AS_NC	MICAL3	HsaEX0071905	chr22:17822947-17823060	114	chr22:17831854,17822947-17823060,17822170	C2	chr22	17822947	17823060	-	17831854	17822170	ENSG00000243156
AS_NC	NNT-AS1	HsaEX0054475	chr5:43583467-43583566	100	chr5:43602778,43583467-43583566,43575935	S	chr5	43583467	43583566	-	43602778	43575935	ENSG00000248092
AS_NC	LINC01021	HsaEX0054892	chr5:27476087-27476158	72	chr5:27475695,27476069+27476087-27476158+27476575,27477345+27477625+27477639+27477680	C2	chr5	27476087	27476158	+	27475695	27477680	ENSG00000250337
AS_NC	LINC00958	HsaEX0001339	chr11:12988402-12988466	65	chr11:12989456,12988402-12988466,12980909+12980999	C2	chr11	12988402	12988466	-	12989456	12980909	ENSG00000251381
AS_NC	PINX1	HsaEX0047656	chr8:10820210-10820269	60	chr8:10826152,10820193+10820210-10820269+10820310,10765916	S	chr8	10820210	10820269	-	10826152	10765916	ENSG00000254093
AS_NC	APOPT1	HsaEX0009417	chr14:103574107-103574170	64	chr14:103563124,103574107-103574170,103587274	C2	chr14	103574107	103574170	+	103563124	103587274	NA
AS_NC	LSM14A	HsaEX0036841	chr19:34226408-34226464	57	chr19:34221738,34226408-34226464,34227365+34227369	S	chr19	34226408	34226464	+	34221738	34227369	ENSG00000257103
AS_NC	CUX1	HsaEX6009568	chr7:102205114-102205170	57	chr7:102195603,102205114-102205170,102273366	C2	chr7	102205114	102205170	+	102195603	102273366	ENSG00000257923
AS_NC	STRADA	HsaEX0062608	chr17:63707247-63707418	172	chr17:63710491,63707247-63707418+63707510,63706730+63706739	S	chr17	63707247	63707418	-	63710491	63706730	NA
AS_NC	LINC02081	HsaEX1021692	chr17:78628318-78628438	121	chr17:78630032,78628318-78628438,78624315	C1	chr17	78628318	78628438	-	78630032	78624315	ENSG00000267123
AS_NC	LINC01224	HsaEX1020714	chr19:23406004-23406105	102	chr19:23415894+23415904,23405929+23406000+23406004-23406105,23405335+23405364	C2	chr19	23406004	23406105	-	23415904	23405335	ENSG00000269416
AS_NC	LINC01224	HsaEX1020715	chr19:23405258-23405335	78	chr19:23415894+23415904,23405253+23405258-23405335+23405364,23403747	C3	chr19	23405258	23405335	-	23415904	23403747	ENSG00000269416
AS_NC	KMT2B	HsaEX0002238	chr19:35733597-35733686	90	chr19:35733485+35733508,35733597-35733686,35733749+35733763	S	chr19	35733597	35733686	+	35733485	35733763	ENSG00000272333
AS_NC	TBC1D3I	HsaEX1040129	chr17:36256571-36256636	66	chr17:36257021,36256571-36256636,36256107	S	chr17	36256571	36256636	-	36257021	36256107	ENSG00000274933
AS_NC	PPP4R3B	HsaEX0060424	chr2:55578247-55578342	96	chr2:55579679,55578247-55578342,55577356	S	chr2	55578247	55578342	-	55579679	55577356	ENSG00000275052
AS_NC		HsaEX1000040	chr22:11878920-11879007	88	chr22:11971940,11878920-11879007,11846349	C2	chr22	11878920	11879007	-	11971940	11846349	NA
AS_NC		HsaEX1000223	chr21:9069154-9069341	188	chr21:9069445,9069154-9069341,9068659	C1	chr21	9069154	9069341	-	9069445	9068659	ENSG00000188681
AS_NC		HsaEX1000292	chr15:82477203-82477298	96	chr15:82477394,82477203-82477298,82477123	S	chr15	82477203	82477298	-	82477394	82477123	ENSG00000255769
AS_NC		HsaEX1000838	chr15:32535273-32535376	104	chr15:32536298,32535273-32535376,32533368	C2	chr15	32535273	32535376	-	32536298	32533368	ENSG00000223509
AS_NC		HsaEX0054665	chr4:119497811-119497903	93	chr4:119494523,119497662+119497747+119497811-119497903,119512351	C2	chr4	119497811	119497903	+	119494523	119512351	ENSG00000245958
AS_NC		HsaEX1000877	chrX:152641241-152641295	55	chrX:152697595,152641241-152641295,152639794	C1	chrX	152641241	152641295	-	152697595	152639794	NA
AS_NC		HsaEX1000966	chr5:1600318-1600522	205	chr5:1602691,1600318-1600522,1599827	C1	chr5	1600318	1600522	-	1602691	1599827	ENSG00000188002
AS_NC		HsaEX0048687	chr7:6730634-6730727	94	chr7:6730301,6730562+6730634-6730727,6731834+6731897	S	chr7	6730634	6730727	+	6730301	6731897	ENSG00000187953
AS_NC	SPATA20	HsaEX0061235	chr17:50547720-50547767	48	chr17:50547285,50547720-50547767,50548283	S	chr17	50547720	50547767	+	50547285	50548283	ENSG00000006282
AS_NC	ARHGAP44	HsaEX0005533	chr17:12974089-12974310	222	chr17:12958897,12974089-12974310,12980058	C2	chr17	12974089	12974310	+	12958897	12980058	ENSG00000006740
AS_NC	RPUSD1	HsaEX0055699	chr16:787556-787744	189	chr16:788256,787556-787744,787477	S	chr16	787556	787744	-	788256	787477	ENSG00000007376
AS_NC	ADAM22	HsaEX0002317	chr7:88193116-88193239	124	chr7:88182024,88193116-88193239,88196471	C1	chr7	88193116	88193239	+	88182024	88196471	ENSG00000008277
AS_NC	SPAG9	HsaEX0061193	chr17:50975863-50975901	39	chr17:50977108,50975863-50975901,50974947	S	chr17	50975863	50975901	-	50977108	50974947	ENSG00000008294
AS_NC	ZNF207	HsaEX0073177	chr17:32361468-32361515	48	chr17:32360967,32361468-32361515,32362914	S	chr17	32361468	32361515	+	32360967	32362914	ENSG00000010244
AS_NC	SCMH1	HsaEX0056510	chr1:41159725-41159933	209	chr1:41160875,41159725-41159933,41143112	C2	chr1	41159725	41159933	-	41160875	41143112	ENSG00000010803
AS_NC	DDX11	HsaEX1011229	chr12:31102936-31103020	85	chr12:31102527,31102936-31103020,31103317	C1	chr12	31102936	31103020	+	31102527	31103317	ENSG00000013573
