GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	GROUP	SCAFFOLD	START	END	STRAND	UPSTRM_EX_BORDER	DOSTRM_EX_BORDER	GENEID
NAPRT	HsaINT0109965	chr8:143575094-143575190	97	chr8:143575191-143575345=143574787-143575093:-	IR	AS_NC	chr8	143575094	143575190	-	143575345	143574787	ENSG00000147813
ZNF707	HsaINT0188195	chr8:143690124-143691072	949	chr8:143690057-143690123=143691073-143691199:+	IR	AS_NC	chr8	143690124	143691072	+	143690057	143691199	ENSG00000181135
SCRIB	HsaINT0146120	chr8:143791441-143791875	435	chr8:143791876-143791913=143791389-143791440:-	IR	AS_NC	chr8	143791441	143791875	-	143791913	143791389	ENSG00000180900
CYHR1	HsaINT1010442	chr8:144464613-144464808	196	chr8:144464809-144465035=144464460-144464612:-	IR	AS_NC	chr8	144464613	144464808	-	144465035	144464460	ENSG00000187954
MFSD3	HsaINT0102428	chr8:144510508-144510597	90	chr8:144510360-144510507=144510598-144510722:+	IR	AS_NC	chr8	144510508	144510597	+	144510360	144510722	ENSG00000167700
MFSD3	HsaINT0102430	chr8:144510904-144510990	87	chr8:144510794-144510903=144510991-144511213:+	IR	AS_NC	chr8	144510904	144510990	+	144510794	144511213	ENSG00000167700
MAPK15	HsaINT0099611	chr8:143716444-143717693	1250	chr8:143716259-143716443=143717694-143717792:+	IR	AS_NC	chr8	143716444	143717693	+	143716259	143717792	ENSG00000181085
MAPK15	HsaINT0099612	chr8:143721106-143721230	125	chr8:143721000-143721105=143721231-143721411:+	IR	AS_NC	chr8	143721106	143721230	+	143721000	143721411	ENSG00000181085
MAPK15	HsaINT0099614	chr8:143721674-143721751	78	chr8:143721549-143721673=143721752-143721880:+	IR	AS_NC	chr8	143721674	143721751	+	143721549	143721880	ENSG00000181085
TSTD2	HsaINT0173965	chr9:97625998-97627397	1400	chr9:97627398-97627612=97625681-97625997:-	IR	AS_NC	chr9	97625998	97627397	-	97627612	97625681	ENSG00000136925
WASHC1	HsaINT1046513	chr9:14941-15080	140	chr9:15081-15149=14521-14940:-	IR	AS_NC	chr9	14941	15080	-	15149	14521	ENSG00000181404
DPP7	HsaINT0051830	chr9:137113497-137113864	368	chr9:137113865-137114028=137113434-137113496:-	IR	AS_NC	chr9	137113497	137113864	-	137114028	137113434	ENSG00000176978
NFX1	HsaINT1024856	chr9:33364775-33366628	1854	chr9:33364708-33364774=33366629-33366774:+	IR	AS_NC	chr9	33364775	33366628	+	33364708	33366774	ENSG00000086102
CDK9	HsaINT0032671	chr9:127788386-127788543	158	chr9:127788214-127788385=127788544-127788692:+	IR	AS_NC	chr9	127788386	127788543	+	127788214	127788692	ENSG00000136807
NPDC1	HsaINT1025198	chr9:137043074-137045877	2804	chr9:137045878-137046203=137042927-137043073:-	IR	AS_NC	chr9	137043074	137045877	-	137046203	137042927	ENSG00000107281
CIZ1	HsaINT1007745	chr9:128178905-128178988	84	chr9:128178989-128179415=128178709-128178904:-	IR	AS_NC	chr9	128178905	128178988	-	128179415	128178709	ENSG00000148337
COL27A1	HsaINT0038755	chr9:114288968-114289241	274	chr9:114288914-114288967=114289242-114289295:+	IR	AS_NC	chr9	114288968	114289241	+	114288914	114289295	ENSG00000196739
COL27A1	HsaINT0038770	chr9:114306689-114307668	980	chr9:114306520-114306688=114307669-114307778:+	IR	AS_NC	chr9	114306689	114307668	+	114306520	114307778	ENSG00000196739
TOR4A	HsaINT0025381	chr9:137277908-137278652	745	chr9:137277749-137277907=137278653-137282641:+	IR	AS_NC	chr9	137277908	137278652	+	137277749	137282641	ENSG00000198113
RALGDS	HsaINT0137006	chr9:133098763-133100267	1505	chr9:133100268-133100382=133097720-133098762:-	IR	AS_NC	chr9	133098763	133100267	-	133100382	133097720	ENSG00000160271
UHRF2	HsaINT0177474	chr9:6493933-6497197	3265	chr9:6493826-6493932=6497198-6497360:+	IR	AS_NC	chr9	6493933	6497197	+	6493826	6497360	ENSG00000147854
KYAT1	HsaINT0028663	chr9:128833644-128833739	96	chr9:128833740-128833826=128833113-128833643:-	IR	AS_NC	chr9	128833644	128833739	-	128833826	128833113	ENSG00000171097
DNM1	HsaINT0050645	chr9:128222861-128224250	1390	chr9:128222793-128222860=128224251-128224389:+	IR	AS_NC	chr9	128222861	128224250	+	128222793	128224389	ENSG00000106976
ARHGEF39	HsaINT0025275	chr9:35663075-35663321	247	chr9:35663322-35663392=35662946-35663074:-	IR	AS_NC	chr9	35663075	35663321	-	35663392	35662946	ENSG00000137135
ARHGEF39	HsaINT0025277	chr9:35662268-35662511	244	chr9:35662512-35662741=35662179-35662267:-	IR	AS_NC	chr9	35662268	35662511	-	35662741	35662179	ENSG00000137135
EXOSC2	HsaINT0058832	chr9:130699395-130700866	1472	chr9:130699329-130699394=130700867-130700935:+	IR	AS_NC	chr9	130699395	130700866	+	130699329	130700935	ENSG00000130713
EXOSC2	HsaINT0058833	chr9:130700936-130702133	1198	chr9:130700867-130700935=130702134-130702310:+	IR	AS_NC	chr9	130700936	130702133	+	130700867	130702310	ENSG00000130713
PKN3	HsaINT0126158	chr9:128702940-128705302	2363	chr9:128702523-128702939=128705303-128705543:+	IR	AS_NC	chr9	128702940	128705302	+	128702523	128705543	ENSG00000160447
PKN3	HsaINT0126169	chr9:128705544-128705733	190	chr9:128705303-128705543=128705734-128705879:+	IR	AS_NC	chr9	128705544	128705733	+	128705303	128705879	ENSG00000160447
PKN3	HsaINT0126176	chr9:128713199-128713277	79	chr9:128713052-128713198=128713278-128713387:+	IR	AS_NC	chr9	128713199	128713277	+	128713052	128713387	ENSG00000160447
UAP1L1	HsaINT0175985	chr9:137077822-137078049	228	chr9:137077501-137077821=137078050-137078254:+	IR	AS_NC	chr9	137077822	137078049	+	137077501	137078254	ENSG00000197355
UAP1L1	HsaINT0175989	chr9:137079450-137080001	552	chr9:137079256-137079449=137080002-137080142:+	IR	AS_NC	chr9	137079450	137080001	+	137079256	137080142	ENSG00000197355
NDOR1	HsaINT0111731	chr9:137212600-137213779	1180	chr9:137212502-137212599=137213780-137213878:+	IR	AS_NC	chr9	137212600	137213779	+	137212502	137213878	NA
NDOR1	HsaINT0111732	chr9:137213879-137213966	88	chr9:137213780-137213878=137213967-137214068:+	IR	AS_NC	chr9	137213879	137213966	+	137213780	137214068	NA
NDOR1	HsaINT0111733	chr9:137214069-137214203	135	chr9:137213967-137214068=137214204-137214413:+	IR	AS_NC	chr9	137214069	137214203	+	137213967	137214413	NA
NDOR1	HsaINT0111735	chr9:137214692-137214797	106	chr9:137214570-137214691=137214798-137215018:+	IR	AS_NC	chr9	137214692	137214797	+	137214570	137215018	NA
ASB6	HsaINT0013200	chr9:129638660-129639201	542	chr9:129639202-129639310=129638573-129638659:-	IR	AS_NC	chr9	129638660	129639201	-	129639310	129638573	ENSG00000148331
SNHG7	HsaINT0155952	chr9:136726417-136727045	629	chr9:136727046-136727086=136726311-136726416:-	IR	AS_NC	chr9	136726417	136727045	-	136727086	136726311	ENSG00000233016
MAN1B1	HsaINT0098694	chr9:137107663-137108387	725	chr9:137107531-137107662=137108388-137109181:+	IR	AS_NC	chr9	137107663	137108387	+	137107531	137109181	ENSG00000177239
WHRN	HsaINT0047093	chr9:114425025-114426210	1186	chr9:114426211-114426413=114424988-114425024:-	IR	AS_NC	chr9	114425025	114426210	-	114426413	114424988	ENSG00000095397
TESK1	HsaINT0165837	chr9:35607410-35607581	172	chr9:35607327-35607409=35607582-35607672:+	IR	AS_NC	chr9	35607410	35607581	+	35607327	35607672	ENSG00000107140
GBA2	HsaINT0068006	chr9:35740363-35740525	163	chr9:35740526-35740628=35740209-35740362:-	IR	AS_NC	chr9	35740363	35740525	-	35740628	35740209	ENSG00000070610
GBA2	HsaINT0067997	chr9:35738633-35738751	119	chr9:35738752-35738903=35738526-35738632:-	IR	AS_NC	chr9	35738633	35738751	-	35738903	35738526	ENSG00000070610
PTRH1	HsaINT0135220	chr9:127714283-127714378	96	chr9:127714379-127714424=127713510-127714282:-	IR	AS_NC	chr9	127714283	127714378	-	127714424	127713510	ENSG00000187024
PPP1R26	HsaINT0086127	chr9:135484083-135484448	366	chr9:135483950-135484082=135484449-135488893:+	IR	AS_NC	chr9	135484083	135484448	+	135483950	135488893	ENSG00000196422
FANCG	HsaINT0061858	chr9:35077400-35078140	741	chr9:35078141-35078343=35077264-35077399:-	IR	AS_NC	chr9	35077400	35078140	-	35078343	35077264	ENSG00000221829
FANCG	HsaINT0061862	chr9:35076029-35076431	403	chr9:35076432-35076583=35075962-35076028:-	IR	AS_NC	chr9	35076029	35076431	-	35076583	35075962	ENSG00000221829
FANCG	HsaINT0061863	chr9:35075755-35075961	207	chr9:35075962-35076028=35075465-35075754:-	IR	AS_NC	chr9	35075755	35075961	-	35076028	35075465	ENSG00000221829
USP20	HsaINT0178689	chr9:129880290-129880466	177	chr9:129880113-129880289=129880467-129881838:+	IR	AS_NC	chr9	129880290	129880466	+	129880113	129881838	ENSG00000136878
RP11-392E22.10	HsaINT1048214	chr9:38542590-38542947	358	chr9:38542948-38543215=38542389-38542589:-	IR	AS_NC	chr9	38542590	38542947	-	38543215	38542389	NA
ANAPC2	HsaINT0007886	chr9:137186357-137187480	1124	chr9:137187481-137188103=137186224-137186356:-	IR	AS_NC	chr9	137186357	137187480	-	137188103	137186224	ENSG00000176248
ANAPC2	HsaINT0007885	chr9:137175155-137175236	82	chr9:137175237-137175472=137174784-137175154:-	IR	AS_NC	chr9	137175155	137175236	-	137175472	137174784	ENSG00000176248
SLC2A8	HsaINT0152368	chr9:127402754-127403659	906	chr9:127402364-127402753=127403660-127403747:+	IR	AS_NC	chr9	127402754	127403659	+	127402364	127403747	ENSG00000136856
IRAK1	HsaINT0081942	chrX:154019599-154019676	78	chrX:154019677-154019876=154019431-154019598:-	IR	AS_NC	chrX	154019599	154019676	-	154019876	154019431	ENSG00000184216
RRAGB	HsaINT0143269	chrX:55753515-55755840	2326	chrX:55753392-55753514=55755841-55755932:+	IR	AS_NC	chrX	55753515	55755840	+	55753392	55755932	ENSG00000083750
TBC1D25	HsaINT0164157	chrX:48541443-48544868	3426	chrX:48541333-48541442=48544869-48545023:+	IR	AS_NC	chrX	48541443	48544868	+	48541333	48545023	ENSG00000068354
TAZ	HsaINT1043721	chrX:154419747-154420031	285	chrX:154419705-154419746=154420032-154420094:+	IR	AS_NC	chrX	154419747	154420031	+	154419705	154420094	ENSG00000102125
FTSJ1	HsaINT0066480	chrX:48481204-48481288	85	chrX:48481151-48481203=48481289-48481342:+	IR	AS_NC	chrX	48481204	48481288	+	48481151	48481342	ENSG00000068438
PLXNA3	HsaINT0127964	chrX:154466081-154466149	69	chrX:154465935-154466080=154466150-154466270:+	IR	AS_NC	chrX	154466081	154466149	+	154465935	154466270	ENSG00000130827
PLXNA3	HsaINT0127965	chrX:154466271-154466375	105	chrX:154466150-154466270=154466376-154466512:+	IR	AS_NC	chrX	154466271	154466375	+	154466150	154466512	ENSG00000130827
PPP2R3B	HsaINT1027828	chrX:338711-338777	67	chrX:338778-338896=338604-338710:-	IR	AS_NC	chrX	338711	338777	-	338896	338604	ENSG00000167393
ASMTL-AS1	HsaINT1004654	chrX:1412889-1413761	873	chrX:1412743-1412888=1413762-1413915:+	IR	AS_NC	chrX	1412889	1413761	+	1412743	1413915	ENSG00000236017
WDR45	HsaINT1046560	chrX:49076751-49077642	892	chrX:49077643-49077747=49076645-49076750:-	IR	AS_NC	chrX	49076751	49077642	-	49077747	49076645	ENSG00000196998
WDR45	HsaINT0182167	chrX:49075282-49075363	82	chrX:49075364-49075465=49075136-49075281:-	IR	AS_NC	chrX	49075282	49075363	-	49075465	49075136	ENSG00000196998
SPIN3	HsaINT0157925	chrX:56994950-56995215	266	chrX:56995216-56995555=56994723-56994949:-	IR	AS_NC	chrX	56994950	56995215	-	56995555	56994723	ENSG00000204271
PORCN	HsaINT0129693	chrX:48511936-48512325	390	chrX:48511892-48511935=48512326-48512507:+	IR	AS_NC	chrX	48511936	48512325	+	48511892	48512507	ENSG00000102312
PORCN	HsaINT0129695	chrX:48512720-48514126	1407	chrX:48512589-48512719=48514127-48514141:+	IR	AS_NC	chrX	48512720	48514126	+	48512589	48514141	ENSG00000102312
PORCN	HsaINT0129697	chrX:48514142-48514239	98	chrX:48514127-48514141=48514240-48514365:+	IR	AS_NC	chrX	48514142	48514239	+	48514127	48514365	ENSG00000102312
PORCN	HsaINT0129690	chrX:48516147-48517182	1036	chrX:48516061-48516146=48517183-48517293:+	IR	AS_NC	chrX	48516147	48517182	+	48516061	48517293	ENSG00000102312
TSPYL2	HsaINT0173915	chrX:53084623-53084754	132	chrX:53084545-53084622=53084755-53084866:+	IR	AS_NC	chrX	53084623	53084754	+	53084545	53084866	ENSG00000184205
RBM41	HsaINT0138546	chrX:107069403-107088435	19033	chrX:107088436-107088839=107069255-107069402:-	IR	AS_NC	chrX	107069403	107088435	-	107088839	107069255	ENSG00000089682
RBM41	HsaINT1028984	chrX:107065759-107067555	1797	chrX:107067556-107067693=107064420-107065758:-	IR	AS_NC	chrX	107065759	107067555	-	107067693	107064420	ENSG00000089682
ARAF	HsaINT0010916	chrX:47565140-47565251	112	chrX:47564985-47565139=47565252-47565350:+	IR	AS_NC	chrX	47565140	47565251	+	47564985	47565350	ENSG00000078061
ARAF	HsaINT0010909	chrX:47569034-47569538	505	chrX:47568987-47569033=47569539-47569657:+	IR	AS_NC	chrX	47569034	47569538	+	47568987	47569657	ENSG00000078061
FAM156B	HsaINT1013046	chrX:52898727-52899467	741	chrX:52897400-52898726=52899468-52899541:+	IR	AS_NC	chrX	52898727	52899467	+	52897400	52899541	ENSG00000179304
BRCC3	HsaINT0018468	chrX:155077290-155078615	1326	chrX:155077170-155077289=155078616-155078703:+	IR	AS_NC	chrX	155077290	155078615	+	155077170	155078703	ENSG00000185515
RP11-54O7.3	HsaINT1036215	chr1:918111-918824	714	chr1:918825-918915=918022-918110:-	IR	CR	chr1	918111	918824	-	918915	918022	ENSG00000223764
RP11-54O7.3	HsaINT1036216	chr1:917721-918021	301	chr1:918022-918110=916870-917720:-	IR	CR	chr1	917721	918021	-	918110	916870	ENSG00000223764
RP5-1068B5.5	HsaINT1039908	chr1:229440567-229440825	259	chr1:229440826-229441020=229440284-229440566:-	IR	CR	chr1	229440567	229440825	-	229441020	229440284	ENSG00000226920
CEP85	HsaINT1007291	chr1:26278263-26278687	425	chr1:26277136-26278262=26278688-26278806:+	IR	CR	chr1	26278263	26278687	+	26277136	26278806	ENSG00000130695
RP11-263K19.6	HsaINT1032371	chr1:155211539-155213639	2101	chr1:155213640-155213819=155211151-155211538:-	IR	CR	chr1	155211539	155213639	-	155213819	155211151	ENSG00000236263
ADIRF-AS1	HsaINT1002995	chr10:86969375-86969458	84	chr10:86969459-86971311=86967769-86969374:-	IR	CR	chr10	86969375	86969458	-	86971311	86967769	ENSG00000272734
RP11-96C23.15	HsaINT1038998	chr10:86970608-86970732	125	chr10:86970733-86970826=86970237-86970607:-	IR	CR	chr10	86970608	86970732	-	86970826	86970237	ENSG00000273413
CH17-360D5.3	HsaINT1007558	chr10:47970498-47973125	2628	chr10:47973126-47973496=47970043-47970497:-	IR	CR	chr10	47970498	47973125	-	47973496	47970043	ENSG00000273760
LINC01001	HsaINT1019253	chr11:127649-129571	1923	chr11:129572-131373=127514-127648:-	IR	CR	chr11	127649	129571	-	131373	127514	ENSG00000230724
PGGHG	HsaINT0014139	chr11:290601-290657	57	chr11:290390-290600=290658-291113:+	IR	CR	chr11	290601	290657	+	290390	291113	ENSG00000142102
TMEM120B	HsaINT1044423	chr12:121776445-121778076	1632	chr12:121775609-121776444=121778077-121778956:+	IR	CR	chr12	121776445	121778076	+	121775609	121778956	ENSG00000188735
SETD1B	HsaINT1041368	chr12:121817519-121817596	78	chr12:121817370-121817518=121817597-121817653:+	IR	CR	chr12	121817519	121817596	+	121817370	121817653	ENSG00000139718
LINC00641	HsaINT1018890	chr14:21201934-21206610	4677	chr14:21206611-21206900=21200461-21201933:-	IR	CR	chr14	21201934	21206610	-	21206900	21200461	ENSG00000258441
LTB4R	HsaINT1022235	chr14:24311805-24315636	3832	chr14:24311499-24311804=24315637-24316946:+	IR	CR	chr14	24311805	24315636	+	24311499	24316946	ENSG00000213903
RPS6KL1	HsaINT1040599	chr14:74906153-74906444	292	chr14:74906445-74906621=74905643-74906152:-	IR	CR	chr14	74906153	74906444	-	74906621	74905643	ENSG00000198208
RP11-247L20.4	HsaINT1032145	chr14:50326774-50327711	938	chr14:50327712-50327909=50326526-50326773:-	IR	CR	chr14	50326774	50327711	-	50327909	50326526	ENSG00000259071
CENPBD1	HsaINT1007206	chr16:89970364-89971928	1565	chr16:89971929-89972185=89970048-89970363:-	IR	CR	chr16	89970364	89971928	-	89972185	89970048	ENSG00000177946
RP11-46D6.1	HsaINT1035200	chr16:46623881-46624356	476	chr16:46624357-46624443=46622861-46623880:-	IR	CR	chr16	46623881	46624356	-	46624443	46622861	ENSG00000261512
ELP5	HsaINT1012494	chr17:7252338-7252425	88	chr17:7252232-7252337=7252426-7252596:+	IR	CR	chr17	7252338	7252425	+	7252232	7252596	ENSG00000170291
P2RY11	HsaINT0119299	chr19:10111741-10113632	1892	chr19:10111538-10111740=10113633-10115372:+	IR	CR	chr19	10111741	10113632	+	10111538	10115372	NA
CACTIN	HsaINT1006215	chr19:3611361-3611899	539	chr19:3611900-3612413=3611229-3611360:-	IR	CR	chr19	3611361	3611899	-	3612413	3611229	ENSG00000105298
CACTIN	HsaINT0021719	chr19:3610972-3611228	257	chr19:3611229-3611360=3610647-3610971:-	IR	CR	chr19	3610972	3611228	-	3611360	3610647	ENSG00000105298
AMH	HsaINT1003552	chr19:2249745-2250336	592	chr19:2249311-2249744=2250337-2250479:+	IR	CR	chr19	2249745	2250336	+	2249311	2250479	ENSG00000104899
SOS1	HsaINT1042660	chr2:39120461-39121002	542	chr2:39121003-39121051=39120336-39120460:-	IR	CR	chr2	39120461	39121002	-	39121051	39120336	ENSG00000115904
RABL2A	HsaINT1028731	chr2:113642146-113643189	1044	chr2:113642031-113642145=113643190-113643391:+	IR	CR	chr2	113642146	113643189	+	113642031	113643391	ENSG00000144134
LDAH	HsaINT1018115	chr2:20685658-20686906	1249	chr2:20686907-20687094=20685547-20685657:-	IR	CR	chr2	20685658	20686906	-	20687094	20685547	ENSG00000118961
PABPC1L	HsaINT1026017	chr20:44932433-44933071	639	chr20:44932342-44932432=44933072-44933185:+	IR	CR	chr20	44932433	44933071	+	44932342	44933185	ENSG00000101104
RRBP1	HsaINT1040629	chr20:17658690-17659979	1290	chr20:17659980-17660528=17658605-17658689:-	IR	CR	chr20	17658690	17659979	-	17660528	17658605	ENSG00000125844
DIDO1	HsaINT1011067	chr20:62905602-62905886	285	chr20:62905887-62906100=62905006-62905601:-	IR	CR	chr20	62905602	62905886	-	62906100	62905006	ENSG00000101191
UCN2	HsaINT0177181	chr3:48563137-48563702	566	chr3:48563703-48563773=48561727-48563136:-	IR	CR	chr3	48563137	48563702	-	48563773	48561727	ENSG00000145040
HLTF	HsaINT0076516	chr3:149031361-149032200	840	chr3:149032201-149032372=149030995-149031360:-	IR	CR	chr3	149031361	149032200	-	149032372	149030995	ENSG00000071794
GMPPB	HsaINT1014568	chr3:49723732-49723839	108	chr3:49723840-49723951=49723598-49723731:-	IR	CR	chr3	49723732	49723839	-	49723951	49723598	ENSG00000173540
ZNF300	HsaINT1047371	chr5:150896970-150898057	1088	chr5:150898058-150898184=150894399-150896969:-	IR	CR	chr5	150896970	150898057	-	150898184	150894399	ENSG00000145908
CNOT6	HsaINT1007970	chr5:180494498-180494574	77	chr5:180494433-180494497=180494575-180494763:+	IR	CR	chr5	180494498	180494574	+	180494433	180494763	ENSG00000113300
CAST	HsaINT1006416	chr5:96772888-96773267	380	chr5:96772640-96772887=96773268-96773412:+	IR	CR	chr5	96772888	96773267	+	96772640	96773412	ENSG00000153113
CD164	HsaINT1006800	chr6:109368326-109368921	596	chr6:109368922-109369017=109366514-109368325:-	IR	CR	chr6	109368326	109368921	-	109369017	109366514	ENSG00000135535
FBXL18	HsaINT1013406	chr7:5501001-5501182	182	chr7:5501183-5502031=5500821-5501000:-	IR	CR	chr7	5501001	5501182	-	5502031	5500821	ENSG00000155034
RBM12B	HsaINT1028955	chr8:93734189-93734548	360	chr8:93734549-93736438=93730264-93734188:-	IR	CR	chr8	93734189	93734548	-	93736438	93730264	ENSG00000183808
CTD-2517M22.17	HsaINT1009903	chr8:144512838-144513605	768	chr8:144512567-144512837=144513606-144513672:+	IR	CR	chr8	144512838	144513605	+	144512567	144513672	ENSG00000265393
CYHR1	HsaINT1010443	chr8:144453461-144464459	10999	chr8:144464460-144464612=144453222-144453460:-	IR	CR	chr8	144453461	144464459	-	144464612	144453222	ENSG00000187954
R3HCC1	HsaINT1028647	chr8:23290220-23290334	115	chr8:23289866-23290219=23290335-23290469:+	IR	CR	chr8	23290220	23290334	+	23289866	23290469	ENSG00000104679
RNF208	HsaINT1029459	chr9:137221309-137221508	200	chr9:137221509-137221581=137220247-137221308:-	IR	CR	chr9	137221309	137221508	-	137221581	137220247	ENSG00000212864
RP11-613M10.6	HsaINT1036803	chr9:37509381-37510241	861	chr9:37509150-37509380=37510242-37510299:+	IR	CR	chr9	37509381	37510241	+	37509150	37510299	ENSG00000234160
MED22	HsaINT0101575	chr9:133341695-133344124	2430	chr9:133344125-133344333=133338323-133341694:-	IR	CR	chr9	133341695	133344124	-	133344333	133338323	ENSG00000148297
RP11-498P14.3	HsaINT1035579	chr9:97195591-97196528	938	chr9:97196529-97196594=97195351-97195590:-	IR	CR	chr9	97195591	97196528	-	97196594	97195351	ENSG00000242375
FAM201A	HsaINT1013130	chr9:38621366-38621831	466	chr9:38621088-38621365=38621832-38624990:+	IR	CR	chr9	38621366	38621831	+	38621088	38624990	ENSG00000204860
FAM127A	HsaINT1012995	chrX:135032576-135033124	549	chrX:135032382-135032575=135033125-135033546:+	IR	CR	chrX	135032576	135033124	+	135032382	135033546	ENSG00000134590
MIR503HG	HsaINT0102622	chrX:134544798-134545951	1154	chrX:134545952-134546152=134544426-134544797:-	IR	CR	chrX	134544798	134545951	-	134546152	134544426	ENSG00000223749
MTMR1	HsaINT0106156	chrX:150762738-150764511	1774	chrX:150762565-150762737=150764512-150765102:+	IR	CR	chrX	150762738	150764511	+	150762565	150765102	ENSG00000063601
AMER1	HsaINT1003549	chrX:64186175-64190929	4755	chrX:64190930-64193384=64185117-64186174:-	IR	CR	chrX	64186175	64190929	-	64193384	64185117	ENSG00000184675
KCNK1	HsaINT0084481	chr1:233614527-233666594	52068	chr1:233614004-233614526=233666595-233666990:+	IR	CS	chr1	233614527	233666594	+	233614004	233666990	ENSG00000135750
HEATR1	HsaINT0074864	chr1:236556259-236557194	936	chr1:236557195-236557345=236556100-236556258:-	IR	CS	chr1	236556259	236557194	-	236557345	236556100	ENSG00000119285
EXOSC10	HsaINT0058822	chr1:11091180-11091492	313	chr1:11091493-11091597=11091014-11091179:-	IR	CS	chr1	11091180	11091492	-	11091597	11091014	ENSG00000171824
AIDA	HsaINT1003242	chr1:222687659-222693788	6130	chr1:222693789-222693843=222687595-222687658:-	IR	CS	chr1	222687659	222693788	-	222693843	222687595	ENSG00000186063
SCAMP3	HsaINT0145334	chr1:155261735-155262085	351	chr1:155262086-155262259=155261657-155261734:-	IR	CS	chr1	155261735	155262085	-	155262259	155261657	ENSG00000116521
SCAMP3	HsaINT0145337	chr1:155257658-155258825	1168	chr1:155258826-155258954=155257498-155257657:-	IR	CS	chr1	155257658	155258825	-	155258954	155257498	ENSG00000116521
ETV3	HsaINT1012801	chr1:157134228-157135470	1243	chr1:157135471-157135708=157133145-157134227:-	IR	CS	chr1	157134228	157135470	-	157135708	157133145	ENSG00000117036
GABPB2	HsaINT0067051	chr1:151107223-151117391	10169	chr1:151107037-151107222=151117392-151117516:+	IR	CS	chr1	151107223	151117391	+	151107037	151117516	ENSG00000143458
TMEM56	HsaINT0169228	chr1:95173890-95191549	17660	chr1:95173816-95173889=95191550-95197607:+	IR	CS	chr1	95173890	95191549	+	95173816	95197607	NA
SLC41A1	HsaINT0153079	chr1:205799831-205800952	1122	chr1:205800953-205801060=205799759-205799830:-	IR	CS	chr1	205799831	205800952	-	205801060	205799759	ENSG00000133065
SRSF11	HsaINT0159234	chr1:70250504-70250607	104	chr1:70250365-70250503=70250608-70253052:+	IR	CS	chr1	70250504	70250607	+	70250365	70253052	ENSG00000116754
NDUFS2	HsaINT0112007	chr1:161206598-161209192	2595	chr1:161206407-161206597=161209193-161209313:+	IR	CS	chr1	161206598	161209192	+	161206407	161209313	ENSG00000158864
CACHD1	HsaINT0025917	chr1:64658874-64663694	4821	chr1:64658705-64658873=64663695-64663837:+	IR	CS	chr1	64658874	64663694	+	64658705	64663837	ENSG00000158966
LMO4	HsaINT0092516	chr1:87332252-87339535	7284	chr1:87332013-87332251=87339536-87339632:+	IR	CS	chr1	87332252	87339535	+	87332013	87339632	ENSG00000143013
TTF2	HsaINT0174608	chr1:117060558-117062386	1829	chr1:117060455-117060557=117062387-117062473:+	IR	CS	chr1	117060558	117062386	+	117060455	117062473	ENSG00000116830
TMEM39B	HsaINT0169084	chr1:32075823-32076762	940	chr1:32075603-32075822=32076763-32076846:+	IR	CS	chr1	32075823	32076762	+	32075603	32076846	ENSG00000121775
TTC4	HsaINT0174510	chr1:54716020-54716599	580	chr1:54715822-54716019=54716600-54716717:+	IR	CS	chr1	54716020	54716599	+	54715822	54716717	NA
TRIM45	HsaINT0172386	chr1:117112454-117113358	905	chr1:117113359-117113485=117111060-117112453:-	IR	CS	chr1	117112454	117113358	-	117113485	117111060	ENSG00000134253
C1orf112	HsaINT0022074	chr1:169807930-169821678	13749	chr1:169807791-169807929=169821679-169821759:+	IR	CS	chr1	169807930	169821678	+	169807791	169821759	ENSG00000000460
C1orf112	HsaINT1005734	chr1:169851937-169852789	853	chr1:169851817-169851936=169852790-169854080:+	IR	CS	chr1	169851937	169852789	+	169851817	169854080	ENSG00000000460
CCDC18	HsaINT0029373	chr1:93239474-93239682	209	chr1:93239310-93239473=93239683-93239896:+	IR	CS	chr1	93239474	93239682	+	93239310	93239896	ENSG00000122483
ASPM	HsaINT0013466	chr1:197122302-197122387	86	chr1:197122388-197122595=197122159-197122301:-	IR	CS	chr1	197122302	197122387	-	197122595	197122159	ENSG00000066279
ASPM	HsaINT0013473	chr1:197093262-197094083	822	chr1:197094084-197094180=197093052-197093261:-	IR	CS	chr1	197093262	197094083	-	197094180	197093052	ENSG00000066279
SDCCAG8	HsaINT0146385	chr1:243270258-243270977	720	chr1:243270105-243270257=243270978-243271063:+	IR	CS	chr1	243270258	243270977	+	243270105	243271063	ENSG00000054282
CTBS	HsaINT0042668	chr1:84570140-84570581	442	chr1:84570582-84570720=84569931-84570139:-	IR	CS	chr1	84570140	84570581	-	84570720	84569931	ENSG00000117151
PLEKHM2	HsaINT0127513	chr1:15718626-15719733	1108	chr1:15718538-15718625=15719734-15719920:+	IR	CS	chr1	15718626	15719733	+	15718538	15719920	ENSG00000116786
SLC35A3	HsaINT0152545	chr1:99970163-99993536	23374	chr1:99969561-99970162=99993537-99993741:+	IR	CS	chr1	99970163	99993536	+	99969561	99993741	ENSG00000117620
USP48	HsaINT0179233	chr1:21752652-21752991	340	chr1:21752992-21753119=21752527-21752651:-	IR	CS	chr1	21752652	21752991	-	21753119	21752527	ENSG00000090686
NASP	HsaINT1024480	chr1:45605017-45606481	1465	chr1:45604936-45605016=45606482-45606591:+	IR	CS	chr1	45605017	45606481	+	45604936	45606591	ENSG00000132780
