GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	GROUP	SCAFFOLD	START	END	STRAND	UPSTRM_EX_BORDER	DOSTRM_EX_BORDER	GENEID
BTBD10	HsaEX0008616	chr11:13445024-13445181	158	chr11:13463092,13445024-13445181,13421838	C1	AS_NC	chr11	13445024	13445181	-	13463092	13421838	ENSG00000148925
RILPL2	HsaEX0053637	chr12:123430508-123430659	152	chr12:123436082,123430508-123430659,123423157	S	AS_NC	chr12	123430508	123430659	-	123436082	123423157	ENSG00000150977
MAGI1	HsaEX0037260	chr3:65448022-65448057	36	chr3:65453258,65448022-65448057,65442849	S	AS_NC	chr3	65448022	65448057	-	65453258	65442849	ENSG00000151276
MFSD6	HsaEX0039032	chr2:190415292-190415413	122	chr2:190408503,190415292-190415413,190435977	S	AS_NC	chr2	190415292	190415413	+	190408503	190435977	ENSG00000151690
MBNL1	HsaEX0038116	chr3:152456267-152456361	95	chr3:152447773,152456267-152456361,152459271	C2	AS_NC	chr3	152456267	152456361	+	152447773	152459271	ENSG00000152601
FAM126B	HsaEX0023930	chr2:201045496-201045593	98	chr2:201071610,201045496-201045593,201024039	C2	AS_NC	chr2	201045496	201045593	-	201071610	201024039	ENSG00000155744
UQCRB	HsaEX1043076	chr8:96231379-96231515	137	chr8:96231532,96231379-96231515,96231132	C2	AS_NC	chr8	96231379	96231515	-	96231532	96231132	ENSG00000156467
EIF4A2	HsaEX0022017	chr3:186784962-186785101	140	chr3:186784696,186784962-186785101,186785883	S	AS_NC	chr3	186784962	186785101	+	186784696	186785883	ENSG00000156976
SMG1	HsaEX0060429	chr16:18899987-18900044	58	chr16:18911363,18899987-18900044,18896956	C1	AS_NC	chr16	18899987	18900044	-	18911363	18896956	ENSG00000157106
LRP8	HsaEX0036479	chr1:53272604-53272642	39	chr1:53274091,53272604-53272642,53271346	C3	AS_NC	chr1	53272604	53272642	-	53274091	53271346	ENSG00000157193
LDLRAP1	HsaEX0035602	chr1:25554860-25554972	113	chr1:25554064,25554860-25554972,25557153	S	AS_NC	chr1	25554860	25554972	+	25554064	25557153	ENSG00000157978
SHKBP1	HsaEX0058193	chr19:40582351-40582466	116	chr19:40580936,40582351-40582466,40583398	S	AS_NC	chr19	40582351	40582466	+	40580936	40583398	ENSG00000160410
ZNF326	HsaEX0073422	chr1:90007345-90007750	406	chr1:90005244,90007345-90007750,90010088	C1	AS_NC	chr1	90007345	90007750	+	90005244	90010088	ENSG00000162664
MRPS18C	HsaEX0040178	chr4:83458346-83458429	84	chr4:83456958,83458346-83458429,83459740	S	AS_NC	chr4	83458346	83458429	+	83456958	83459740	ENSG00000163319
CCNL1	HsaEX0013664	chr3:157157011-157157083	73	chr3:157158866,157156936+157157011-157157083,157153156	S	AS_NC	chr3	157157011	157157083	-	157158866	157153156	ENSG00000163660
PBRM1	HsaEX0045745	chr3:52682092-52682233	142	chr3:52685749,52682092-52682233,52679723+52679726	C1	AS_NC	chr3	52682092	52682233	-	52685749	52679723	ENSG00000163939
ARHGEF3	HsaEX1004593	chr3:57078547-57078801	255	chr3:57079226,57078547-57078801,57076892	C3	AS_NC	chr3	57078547	57078801	-	57079226	57076892	ENSG00000163947
PEX2	HsaEX0046655	chr8:76988307-76988338	32	chr8:76999990,76988307-76988338,76986296	S	AS_NC	chr8	76988307	76988338	-	76999990	76986296	ENSG00000164751
UBAP1	HsaEX0068659	chr9:34220908-34220948	41	chr9:34179240,34220908-34220948,34234216	C1	AS_NC	chr9	34220908	34220948	+	34179240	34234216	ENSG00000165006
GKAP1	HsaEX0027533	chr9:83768818-83768970	153	chr9:83780382,83768818-83768970,83753359	S	AS_NC	chr9	83768818	83768970	-	83780382	83753359	ENSG00000165113
KIF27	HsaEX6061688	chr9:83899661-83899804	144	chr9:83903060,83899661-83899804,83891501	C2	AS_NC	chr9	83899661	83899804	-	83903060	83891501	ENSG00000165115
FAM175B	HsaEX6090979	chr10:124813318-124813564	247	chr10:124806921,124813318-124813564,124816576	S	AS_NC	chr10	124813318	124813564	+	124806921	124816576	ENSG00000165660
AMOTL1	HsaEX0003969	chr11:94795011-94795160	150	chr11:94768560,94795011-94795160,94799390	C2	AS_NC	chr11	94795011	94795160	+	94768560	94799390	ENSG00000166025
LMO1	HsaEX1021940	chr11:8232872-8232999	128	chr11:8233975,8232872-8232999,8230504	C3	AS_NC	chr11	8232872	8232999	-	8233975	8230504	ENSG00000166407
FAM96A	HsaEX0024694	chr15:64081102-64081151	50	chr15:64088687,64081102-64081151,64075537	S	AS_NC	chr15	64081102	64081151	-	64088687	64075537	ENSG00000166797
YWHAB	HsaEX0072053	chr20:44887648-44887742	95	chr20:44885886,44887648-44887742,44901531	S	AS_NC	chr20	44887648	44887742	+	44885886	44901531	ENSG00000166913
ANKRD11	HsaEX0004271	chr16:89418284-89418368	85	chr16:89490245,89418284-89418368,89317078	C2	AS_NC	chr16	89418284	89418368	-	89490245	89317078	ENSG00000167522
CHAF1A	HsaEX0014974	chr19:4408903-4409759	857	chr19:4405962,4408903-4409759,4418020	C1	AS_NC	chr19	4408903	4409759	+	4405962	4418020	ENSG00000167670
SLC3A2	HsaEX0059657	chr11:62870745-62870837	93	chr11:62856381,62870745-62870837,62871577	C1	AS_NC	chr11	62870745	62870837	+	62856381	62871577	ENSG00000168003
KIAA1586	HsaEX0034185	chr6:57050774-57050854	81	chr6:57047396,57050774-57050854,57052686	S	AS_NC	chr6	57050774	57050854	+	57047396	57052686	ENSG00000168116
SETD5	HsaEX0057497	chr3:9434590-9434630	41	chr3:9434485,9434590-9434630,9434824	C1	AS_NC	chr3	9434590	9434630	+	9434485	9434824	ENSG00000168137
HNRNPH1	HsaEX0030291	chr5:179615546-179615595	50	chr5:179616126,179615546-179615595,179614959	S	AS_NC	chr5	179615546	179615595	-	179616126	179614959	ENSG00000169045
MECP2	HsaEX0038490	chrX:154092184-154092307	124	chrX:154097604,154092184-154092307,154032557	C1	AS_NC	chrX	154092184	154092307	-	154097604	154032557	ENSG00000169057
PTK2	HsaEX0050838	chr8:140925661-140925749	89	chr8:141001125,140925661-140925749,140890769	C1	AS_NC	chr8	140925661	140925749	-	141001125	140890769	ENSG00000169398
BTD	HsaEX0008667	chr3:15602137-15602310	174	chr3:15601894,15602137-15602310,15606441	C3	AS_NC	chr3	15602137	15602310	+	15601894	15606441	ENSG00000169814
ZNF35	HsaEX0073504	chr3:44652557-44652701	145	chr3:44651259,44652557-44652701,44658701	S	AS_NC	chr3	44652557	44652701	+	44651259	44658701	ENSG00000169981
KBTBD2	HsaEX0032925	chr7:32879435-32879942	508	chr7:32891536,32879435-32879942,32875157	C1	AS_NC	chr7	32879435	32879942	-	32891536	32875157	ENSG00000170852
ARV1	HsaEX0006119	chr1:230995760-230995984	225	chr1:230990263,230995760-230995984,230997121	S	AS_NC	chr1	230995760	230995984	+	230990263	230997121	ENSG00000173409
USMG5	HsaEX0069557	chr10:103395746-103396032	287	chr10:103396409,103395746-103396032,103392466	S	AS_NC	chr10	103395746	103396032	-	103396409	103392466	ENSG00000173915
PELI3	HsaEX0046567	chr11:66468128-66468280	153	chr11:66467027,66468128-66468280,66468833	C2	AS_NC	chr11	66468128	66468280	+	66467027	66468833	ENSG00000174516
MRPL48	HsaEX0040149	chr11:73808313-73808350	38	chr11:73805079,73808313-73808350,73825708	C1	AS_NC	chr11	73808313	73808350	+	73805079	73825708	ENSG00000175581
MRPL48	HsaEX0040157	chr11:73859907-73860009	103	chr11:73844976,73859907-73860009,73863172	S	AS_NC	chr11	73859907	73860009	+	73844976	73863172	ENSG00000175581
FOSL1	HsaEX0026207	chr11:65894014-65894121	108	chr11:65896809,65894014-65894121,65893296	S	AS_NC	chr11	65894014	65894121	-	65896809	65893296	ENSG00000175592
ZBTB8OS	HsaEX0072207	chr1:32634768-32634792	25	chr1:32650433,32634768-32634792,32634072	C1	AS_NC	chr1	32634768	32634792	-	32650433	32634072	ENSG00000176261
ZFAS1	HsaEX1044618	chr20:49280903-49280964	62	chr20:49280570,49280903-49280964,49289045	C1	AS_NC	chr20	49280903	49280964	+	49280570	49289045	ENSG00000177410
TBL1XR1	HsaEX0064032	chr3:177098466-177098541	76	chr3:177197121,177098466-177098541,177065022	C2	AS_NC	chr3	177098466	177098541	-	177197121	177065022	ENSG00000177565
CTNNBIP1	HsaEX0017857	chr1:9883705-9883738	34	chr1:9910095,9883705-9883738,9877989	C1	AS_NC	chr1	9883705	9883738	-	9910095	9877989	ENSG00000178585
EIF3K	HsaEX0022007	chr19:38632601-38632678	78	chr19:38632496,38632601-38632678,38634993	S	AS_NC	chr19	38632601	38632678	+	38632496	38634993	ENSG00000178982
EXOC3	HsaEX0023456	chr5:459359-459459	101	chr5:458025,459359-459459,461960	S	AS_NC	chr5	459359	459459	+	458025	461960	ENSG00000180104
MCFD2	HsaEX0038234	chr2:46909023-46909177	155	chr2:46915723,46909023-46909177,46907969	C1	AS_NC	chr2	46909023	46909177	-	46915723	46907969	ENSG00000180398
NRIP1	HsaEX0043826	chr21:15043495-15043574	80	chr21:15064745,15043495-15043574,14968526	C3	AS_NC	chr21	15043495	15043574	-	15064745	14968526	ENSG00000180530
EHMT1	HsaEX0021875	chr9:137752331-137752408	78	chr9:137744090,137752331-137752408,137754171	S	AS_NC	chr9	137752331	137752408	+	137744090	137754171	ENSG00000181090
CEP63	HsaEX0014818	chr3:134559150-134559429	280	chr3:134558347,134559150-134559429,134561377	C3	AS_NC	chr3	134559150	134559429	+	134558347	134561377	ENSG00000182923
LIN9	HsaEX0035892	chr1:226295842-226295946	105	chr1:226297719,226295842-226295946,226287797	S	AS_NC	chr1	226295842	226295946	-	226297719	226287797	ENSG00000183814
TSPYL2	HsaEX0067692	chrX:53084954-53085099	146	chrX:53084866,53084954-53085099,53085227	S	AS_NC	chrX	53084954	53085099	+	53084866	53085227	ENSG00000184205
TM2D3	HsaEX0065172	chr15:101651696-101651773	78	chr15:101652271,101651696-101651773,101650161	S	AS_NC	chr15	101651696	101651773	-	101652271	101650161	ENSG00000184277
COPB2	HsaEX0016763	chr3:139385004-139385200	197	chr3:139389469,139385004-139385200,139383435	C3	AS_NC	chr3	139385004	139385200	-	139389469	139383435	ENSG00000184432
IMMP2L	HsaEX0031579	chr7:110886593-110886695	103	chr7:110963500,110886593-110886695,110663721	C1	AS_NC	chr7	110886593	110886695	-	110963500	110663721	ENSG00000184903
TNFAIP2	HsaEX0066158	chr14:103124375-103124506	132	chr14:103123951,103124375-103124506,103126310	C2	AS_NC	chr14	103124375	103124506	+	103123951	103126310	ENSG00000185215
CDK10	HsaEX0014255	chr16:89689252-89689324	73	chr16:89686797,89689252-89689324,89690553	C2	AS_NC	chr16	89689252	89689324	+	89686797	89690553	ENSG00000185324
SIRT7	HsaEX0058460	chr17:81914604-81914702	99	chr17:81915440,81914604-81914702,81914530	S	AS_NC	chr17	81914604	81914702	-	81915440	81914530	ENSG00000187531
MCRS1	HsaEX0038316	chr12:49566722-49566841	120	chr12:49568048,49566722-49566841,49566215	S	AS_NC	chr12	49566722	49566841	-	49568048	49566215	ENSG00000187778
POM121	HsaEX0049137	chr7:72901036-72901128	93	chr7:72891110,72901036-72901128,72911515	C3	AS_NC	chr7	72901036	72901128	+	72891110	72911515	ENSG00000196313
FAM3C	HsaEX0024433	chr7:121392868-121392927	60	chr7:121394950,121392868-121392927,121383010	C3	AS_NC	chr7	121392868	121392927	-	121394950	121383010	ENSG00000196937
HNRNPAB	HsaEX0030283	chr5:178210132-178210272	141	chr5:178209447,178210132-178210272,178210553	S	AS_NC	chr5	178210132	178210272	+	178209447	178210553	ENSG00000197451
TEAD4	HsaEX0064381	chr12:2959948-2960040	93	chr12:2959481,2959948-2960040,2994738	S	AS_NC	chr12	2959948	2960040	+	2959481	2994738	ENSG00000197905
TXNRD1	HsaEX6068786	chr12:104288931-104289040	110	chr12:104258079,104288931-104289040,104311290	C3	AS_NC	chr12	104288931	104289040	+	104258079	104311290	ENSG00000198431
ZNF480	HsaEX0073766	chr19:52314153-52314279	127	chr19:52300484,52314153-52314279,52315834	S	AS_NC	chr19	52314153	52314279	+	52300484	52315834	ENSG00000198464
DAXX	HsaEX0018540	chr6:33320736-33321567	832	chr6:33321719,33320736-33321567,33320591	S	AS_NC	chr6	33320736	33321567	-	33321719	33320591	ENSG00000204209
CRYZL1	HsaEX0017398	chr21:33597280-33597401	122	chr21:33599150,33597280-33597401,33595836	C1	AS_NC	chr21	33597280	33597401	-	33599150	33595836	ENSG00000205758
MAGEA12	HsaEX1022616	chrX:152735148-152735253	106	chrX:152734784,152735148-152735253,152736087	C3	AS_NC	chrX	152735148	152735253	+	152734784	152736087	ENSG00000213401
SLC35F6	HsaEX0010667	chr2:26775044-26775215	172	chr2:26774323,26775044-26775215,26775464	S	AS_NC	chr2	26775044	26775215	+	26774323	26775464	ENSG00000213699
SMIM13	HsaEX1038013	chr6:11119717-11119776	60	chr6:11117492,11119717-11119776,11126071	C3	AS_NC	chr6	11119717	11119776	+	11117492	11126071	ENSG00000224531
TRIM26	HsaEX0067075	chr6:30201035-30201138	104	chr6:30204656,30201035-30201138,30199153	C2	AS_NC	chr6	30201035	30201138	-	30204656	30199153	ENSG00000234127
ZSCAN31	HsaEX0073413	chr6:28329303-28329778	476	chr6:28336082,28329303-28329778,28327533	C1	AS_NC	chr6	28329303	28329778	-	28336082	28327533	ENSG00000235109
N4BP2L2	HsaEX0041434	chr13:32538683-32538684	2	chr13:32538750,32538683-32538684,32537027	C2	AS_NC	chr13	32538683	32538684	-	32538750	32537027	ENSG00000244754
SNHG6	HsaEX1038275	chr8:66922614-66922725	112	chr8:66925437,66922614-66922725,66922114	C2	AS_NC	chr8	66922614	66922725	-	66925437	66922114	ENSG00000245910
DCAF11	HsaEX0018598	chr14:24115382-24115392	11	chr14:24114924+24114969+24115293,24115382-24115392,24115515+24115543+24116917+24116972+24116988+24117266+24118388	MIC	AS_NC	chr14	24115382	24115392	+	24114924	24118388	ENSG00000100897
DDX5	HsaEX6024233	chr17:64503803-64503816	14	chr17:64503983+64504222+64504273,64503803-64503816,64503298+64503571	MIC	AS_NC	chr17	64503803	64503816	-	64504273	64503298	ENSG00000108654
NDUFAF2	HsaEX0042301	chr5:61111762-61111765	4	chr5:61073214+61099032,61111762-61111765,61152704	MIC	AS_NC	chr5	61111762	61111765	+	61073214	61152704	ENSG00000164182
NBPF12	HsaEX1025201	chr1:146963310-146963314	5	chr1:146960006+146960224+146960318,146963310-146963314,146966464+146966580+146968448	MIC	AS_NC	chr1	146963310	146963314	+	146960006	146968448	ENSG00000268043
ASPM	HsaEX0006350	chr1:197100431-197105185	4755	chr1:197117789,197100431-197105185,197096164	ANN	AS_NC	chr1	197100431	197105185	-	197117789	197096164	ENSG00000066279
RBM27	HsaEX0052680	chr5:146251711-146251875	165	chr5:146237432,146251711-146251875,146254943	ANN	AS_NC	chr5	146251711	146251875	+	146237432	146254943	ENSG00000091009
SPECC1L	HsaEX0018373	chr22:24276700-24276803	104	chr22:24270983,24276700-24276803,24302195	ANN	AS_NC	chr22	24276700	24276803	+	24270983	24302195	NA
CLN5	HsaEX0015728	chr13:76998043-76998085	43	chr13:76996127,76998043-76998085,77000458	ANN	AS_NC	chr13	76998043	76998085	+	76996127	77000458	ENSG00000102805
CLUAP1	HsaEX0015822	chr16:3504720-3504831	112	chr16:3501089,3504720-3504831,3506331	ANN	AS_NC	chr16	3504720	3504831	+	3501089	3506331	ENSG00000103351
RAD1	HsaEX7003125	chr5:34913470-34913578	109	chr5:34914695,34913470-34913578,34911812	ANN	AS_NC	chr5	34913470	34913578	-	34914695	34911812	ENSG00000113456
RAD50	HsaEX0051880	chr5:132579317-132579502	186	chr5:132575863,132579317-132579502,132591277	ANN	AS_NC	chr5	132579317	132579502	+	132575863	132591277	ENSG00000113522
CHMP3	HsaEX7102646	chr2:86542252-86542312	61	chr2:86563304,86542252-86542312,86529397	ANN	AS_NC	chr2	86542252	86542312	-	86563304	86529397	NA
LRRC42	HsaEX0036616	chr1:53947862-53947981	120	chr1:53946549,53947862-53947981,53951986	ANN	AS_NC	chr1	53947862	53947981	+	53946549	53951986	ENSG00000116212
ZNF410	HsaEX0073598	chr14:73888273-73888364	92	chr14:73887433,73888273-73888364,73892027	ANN	AS_NC	chr14	73888273	73888364	+	73887433	73892027	ENSG00000119725
POLR3GL	HsaEX0049127	chr1:145975307-145975436	130	chr1:145974991,145975307-145975436,145977084	ANN	AS_NC	chr1	145975307	145975436	+	145974991	145977084	NA
LRIF1	HsaEX0010084	chr1:110951288-110952815	1528	chr1:110953697,110951288-110952815,110950123	ANN	AS_NC	chr1	110951288	110952815	-	110953697	110950123	ENSG00000121931
RWDD3	HsaEX0056010	chr1:95239777-95239909	133	chr1:95238658,95239777-95239909,95244217	ANN	AS_NC	chr1	95239777	95239909	+	95238658	95244217	ENSG00000122481
PRKRIP1	HsaEX0050240	chr7:102395977-102396537	561	chr7:102376322,102395977-102396537,102397620	ANN	AS_NC	chr7	102395977	102396537	+	102376322	102397620	ENSG00000128563
ANKHD1	HsaEX0004213	chr5:140535362-140535538	177	chr5:140529796,140535362-140535538,140537338	ANN	AS_NC	chr5	140535362	140535538	+	140529796	140537338	NA
FIGNL1	HsaEX0025804	chr7:50447968-50448055	88	chr7:50448181,50447968-50448055,50447297	ANN	AS_NC	chr7	50447968	50448055	-	50448181	50447297	ENSG00000132436
DCAF8	HsaEX0018650	chr1:160243960-160244034	75	chr1:160262176,160243960-160244034,160224528	ANN	AS_NC	chr1	160243960	160244034	-	160262176	160224528	NA
TEX15	HsaEX0064557	chr8:30886866-30887007	142	chr8:30887167,30886866-30887007,30875102	ANN	AS_NC	chr8	30886866	30887007	-	30887167	30875102	ENSG00000133863
COX16	HsaEX0016901	chr14:70342658-70342729	72	chr14:70359519,70342658-70342729,70329236	ANN	AS_NC	chr14	70342658	70342729	-	70359519	70329236	NA
C9orf78	HsaEX0011725	chr9:129834707-129834766	60	chr9:129835139,129834707-129834766,129833709	ANN	AS_NC	chr9	129834707	129834766	-	129835139	129833709	ENSG00000136819
ZSCAN9	HsaEX0073149	chr6:28230336-28230488	153	chr6:28227837,28230336-28230488,28232562	ANN	AS_NC	chr6	28230336	28230488	+	28227837	28232562	ENSG00000137185
WARS	HsaEX0070830	chr14:100375283-100375406	124	chr14:100376260,100375283-100375406,100369258	ANN	AS_NC	chr14	100375283	100375406	-	100376260	100369258	ENSG00000140105
NUF2	HsaEX0044195	chr1:163322867-163323095	229	chr1:163322066,163322867-163323095,163326032	ANN	AS_NC	chr1	163322867	163323095	+	163322066	163326032	ENSG00000143228
SCHIP1	HsaEX7103400	chr3:159887708-159887905	198	chr3:159886324,159887708-159887905,159888820	ANN	AS_NC	chr3	159887708	159887905	+	159886324	159888820	NA
RABGAP1L	HsaEX0051806	chr1:174988641-174988838	198	chr1:174982905,174988641-174988838,174989849	ANN	AS_NC	chr1	174988641	174988838	+	174982905	174989849	ENSG00000152061
GPBP1L1	HsaEX0028135	chr1:45685576-45685620	45	chr1:45686412,45685576-45685620,45661225	ANN	AS_NC	chr1	45685576	45685620	-	45686412	45661225	ENSG00000159592
U2AF1L4	HsaEX0068563	chr19:35745125-35745187	63	chr19:35745348,35745125-35745187,35744692	ANN	AS_NC	chr19	35745125	35745187	-	35745348	35744692	NA
STAT6	HsaEX0062356	chr12:57109941-57110110	170	chr12:57111129,57109941-57110110,57108299	ANN	AS_NC	chr12	57109941	57110110	-	57111129	57108299	ENSG00000166888
IQCB1	HsaEX7002190	chr3:121797118-121797227	110	chr3:121807344,121797118-121797227,121790215	ANN	AS_NC	chr3	121797118	121797227	-	121807344	121790215	ENSG00000173226
MGA	HsaEX0039059	chr15:41668828-41669958	1131	chr15:41660525,41668828-41669958,41696075	ANN	AS_NC	chr15	41668828	41669958	+	41660525	41696075	ENSG00000174197
NDUFA11	HsaEX0042278	chr19:5901335-5901454	120	chr19:5903612,5901335-5901454,5896997	ANN	AS_NC	chr19	5901335	5901454	-	5903612	5896997	ENSG00000174886
HYI	HsaEX0030774	chr1:43452903-43453004	102	chr1:43453413,43452903-43453004,43452319	ANN	AS_NC	chr1	43452903	43453004	-	43453413	43452319	ENSG00000178922
HES7	HsaEX0029829	chr17:8123320-8123505	186	chr17:8123528,8123320-8123505,8123126	ANN	AS_NC	chr17	8123320	8123505	-	8123528	8123126	ENSG00000179111
POLR3C	HsaEX6033277	chr1:145836815-145836866	52	chr1:145836574,145836815-145836866,145837536	ANN	AS_NC	chr1	145836815	145836866	+	145836574	145837536	ENSG00000186141
ERI2	HsaEX0023066	chr16:20805715-20805945	231	chr16:20806408,20805715-20805945,20803670	ANN	AS_NC	chr16	20805715	20805945	-	20806408	20803670	ENSG00000196678
ADARB1	HsaEX0002638	chr21:45128402-45128573	172	chr21:45074793,45128402-45128573,45171610	ANN	AS_NC	chr21	45128402	45128573	+	45074793	45171610	ENSG00000197381
METTL10	HsaEX0038886	chr10:124762300-124762558	259	chr10:124765392,124762300-124762558,124760503	ANN	AS_NC	chr10	124762300	124762558	-	124765392	124760503	ENSG00000203791
C8orf44	HsaEX0011544	chr8:66676745-66676902	158	chr8:66676284,66676745-66676902,66678219	ANN	AS_NC	chr8	66676745	66676902	+	66676284	66678219	ENSG00000213865
PPT2	HsaEX0049849	chr6:32155030-32155183	154	chr6:32154777,32155030-32155183,32155768	ANN	AS_NC	chr6	32155030	32155183	+	32154777	32155768	NA
AKAP2	HsaEX7105602	chr9:110156319-110156497	179	chr9:110138539,110156319-110156497,110168399	ANN	AS_NC	chr9	110156319	110156497	+	110138539	110168399	NA
ZNF512	HsaEX0073823	chr2:27583658-27583716	59	chr2:27583142,27583658-27583716,27598067	ANN	AS_NC	chr2	27583658	27583716	+	27583142	27598067	ENSG00000243943
BORCS8	HsaEX7108794	chr19:19186034-19186098	65	chr19:19186893,19186034-19186098,19182683	ANN	AS_NC	chr19	19186034	19186098	-	19186893	19182683	NA
FUCA2	HsaEX0026577	chr6:143495968-143496128	161	chr6:143497389,143495968-143496128,143495847	S	CR	chr6	143495968	143496128	-	143497389	143495847	ENSG00000001036
SPAG9	HsaEX0061189	chr17:50999476-50999487	12	chr17:50999661,50999476-50999487,50998617	S	CR	chr17	50999476	50999487	-	50999661	50998617	ENSG00000008294
CAPG	HsaEX0012335	chr2:85395980-85396010	31	chr2:85398020,85395980-85396010,85395626	S	CR	chr2	85395980	85396010	-	85398020	85395626	ENSG00000042493
YTHDC2	HsaEX0072034	chr5:113559318-113559930	613	chr5:113556134,113559318-113559930,113561080+113561085	S	CR	chr5	113559318	113559930	+	113556134	113561085	ENSG00000047188
KMT2C	HsaEX0039497	chr7:152160551-152160601	51	chr7:152162117,152160430+152160551-152160601,152159072+152159286	S	CR	chr7	152160551	152160601	-	152162117	152159072	ENSG00000055609
WNK1	HsaEX1044058	chr12:887554-887793	240	chr12:887304,887554-887793,889140	S	CR	chr12	887554	887793	+	887304	889140	ENSG00000060237
PTPN3	HsaEX0051026	chr9:109383958-109384175	218	chr9:109389233,109383958-109384175+109384213,109383551	S	CR	chr9	109383958	109384175	-	109389233	109383551	ENSG00000070159
DAZAP1	HsaEX0018543	chr19:1416457-1416555	99	chr19:1407802,1416457-1416555+1416703,1417500	S	CR	chr19	1416457	1416555	+	1407802	1417500	ENSG00000071626
MPP5	HsaEX1024112	chr14:67293666-67293751	86	chr14:67292719,67293666-67293751,67301389	S	CR	chr14	67293666	67293751	+	67292719	67301389	ENSG00000072415
TPD52	HsaEX0066657	chr8:80052606-80052675	70	chr8:80053282,80052606-80052675,80051628	S	CR	chr8	80052606	80052675	-	80053282	80051628	ENSG00000076554
RAP1GAP	HsaEX0052213	chr1:21603835-21603912	78	chr1:21606066,21603658+21603835-21603912,21602913	S	CR	chr1	21603835	21603912	-	21606066	21602913	ENSG00000076864
ARHGEF1	HsaEX1004552	chr19:41900836-41900933	98	chr19:41898587,41900836-41900933,41901887	S	CR	chr19	41900836	41900933	+	41898587	41901887	ENSG00000076928
FBLN1	HsaEX0024999	chr22:45523091-45523204	114	chr22:45518787,45523091-45523204,45525543	S	CR	chr22	45523091	45523204	+	45518787	45525543	ENSG00000077942
AACS	HsaEX1001207	chr12:125078096-125078370	275	chr12:125076611,125078096-125078370,125086330	S	CR	chr12	125078096	125078370	+	125076611	125086330	ENSG00000081760
CPNE3	HsaEX1009674	chr8:86542046-86542074	29	chr8:86540334,86542046-86542074,86544740+86544797	S	CR	chr8	86542046	86542074	+	86540334	86544797	ENSG00000085719
ORC1	HsaEX0044807	chr1:52394554-52394615	62	chr1:52396046,52394554-52394615,52393746+52393803	S	CR	chr1	52394554	52394615	-	52396046	52393746	ENSG00000085840
TMED2	HsaEX0065333	chr12:123587611-123587631	21	chr12:123586939,123587611-123587631,123590342	S	CR	chr12	123587611	123587631	+	123586939	123590342	ENSG00000086598
DHX32	HsaEX1011522	chr10:125866073-125866406	334	chr10:125866990,125866073-125866406,125859975	S	CR	chr10	125866073	125866406	-	125866990	125859975	ENSG00000089876
AARS	HsaEX1001234	chr16:70284641-70284733	93	chr16:70289421+70289483+70289530,70284641-70284733,70282784	S	CR	chr16	70284641	70284733	-	70289530	70282784	ENSG00000090861
TMEM14A	HsaEX0065510	chr6:52674922-52675044	123	chr6:52671175+52671245,52674914+52674922-52675044,52677087	S	CR	chr6	52674922	52675044	+	52671175	52677087	ENSG00000096092
ERMP1	HsaEX0023113	chr9:5791234-5791282	49	chr9:5797817,5791234-5791282,5787593	S	CR	chr9	5791234	5791282	-	5797817	5787593	ENSG00000099219
WASHC2A	HsaEX1043770	chr10:50073527-50073579	53	chr10:50069711,50073527-50073579,50078675	S	CR	chr10	50073527	50073579	+	50069711	50078675	ENSG00000099290
DEPDC5	HsaEX1011400	chr22:31773586-31773617	32	chr22:31768863,31773586-31773617,31778099+31778106	S	CR	chr22	31773586	31773617	+	31768863	31778106	ENSG00000100150
PHF5A	HsaEX1027901	chr22:41462686-41462736	51	chr22:41467448,41462686-41462736,41460487	S	CR	chr22	41462686	41462736	-	41467448	41460487	ENSG00000100410
DIDO1	HsaEX0019713	chr20:62909051-62909158	108	chr20:62909699,62909051-62909158,62907359	S	CR	chr20	62909051	62909158	-	62909699	62907359	ENSG00000101191
LAMA1	HsaEX0035190	chr18:6951148-6951185	38	chr18:6955353+6955366,6951148-6951185,6950932+6950971	S	CR	chr18	6951148	6951185	-	6955366	6950932	ENSG00000101680
PRPS2	HsaEX1029621	chrX:12799541-12799584	44	chrX:12799390+12799399,12799541-12799584,12809234	S	CR	chrX	12799541	12799584	+	12799390	12809234	ENSG00000101911
SLC25A14	HsaEX1037273	chrX:130371343-130371382	40	chrX:130365676,130371343-130371382,130371564	S	CR	chrX	130371343	130371382	+	130365676	130371564	ENSG00000102078
SGTA	HsaEX0057890	chr19:2782570-2782658	89	chr19:2783233,2782570-2782658+2782747,2769091	S	CR	chr19	2782570	2782658	-	2783233	2769091	ENSG00000104969
FKBP14	HsaEX1014611	chr7:30018437-30018513	77	chr7:30018996,30018437-30018513,30014893	S	CR	chr7	30018437	30018513	-	30018996	30014893	ENSG00000106080
SH3PXD2A	HsaEX0058047	chr10:103612515-103612685	171	chr10:103612853+103613015,103612515-103612685,103611630	S	CR	chr10	103612515	103612685	-	103613015	103611630	ENSG00000107957
LTA4H	HsaEX1022410	chr12:96020690-96020758	69	chr12:96021085,96020690-96020758,96019240	S	CR	chr12	96020690	96020758	-	96021085	96019240	ENSG00000111144
SLC35F5	HsaEX0059448	chr2:113739962-113740032	71	chr2:113742692,113739962-113740032,113735858	S	CR	chr2	113739962	113740032	-	113742692	113735858	ENSG00000115084
